timestamp,trend_regime,trend_confidence,vol_regime,vol_percentile,crypto_regime,crypto_confidence,hmm_regime,composite_score,regime_stability,favorable_for_long,adx,rsi_14,atr_ratio,drawdown_50,momentum_composite,trend_composite
2024-03-27 23:00:00,STRONG_BEAR,0.5923529672189176,NORMAL,0.64,ACCUMULATION,0.26822401883291946,0,-0.2451832855459449,10.0,False,35.96701938516139,47.587354409317754,1.155816031898804,-0.052607076350093124,-0.4653655467346075,-0.13359266713025475
2024-03-28 00:00:00,WEAK_BEAR,0.36174658768961676,NORMAL,0.615,ACCUMULATION,0.09250736700384776,0,-0.07615772484781583,1.0,False,34.00512208496873,43.008849557522055,1.0989683511103343,-0.05369335816263192,-0.04339073367985896,-0.13550357843968058
2024-03-28 01:00:00,SIDEWAYS,0.3646154934790913,NORMAL,0.565,ACCUMULATION,0.08860910574697922,2,-0.0407048989965472,1.0,False,33.56651852651135,39.518900343642606,1.1052558349855652,-0.058348851644941004,0.05790061642795549,-0.1531628639193235
2024-03-28 02:00:00,STRONG_BEAR,0.6134890849614698,NORMAL,0.58,ACCUMULATION,0.3029140842170434,0,-0.30139633051026,1.0,False,33.71549032897279,32.18954248366012,1.1117861482381535,-0.0681253879577902,-0.5526683633434839,-0.1928224629321661
2024-03-28 03:00:00,STRONG_BEAR,0.6326445860232461,NORMAL,0.6,ACCUMULATION,0.32319407909855247,0,-0.31732574250803913,2.0,False,34.16457249356306,31.672025723472657,1.1338283483232243,-0.07122905027932955,-0.581997722175231,-0.2013166340948668
2024-03-28 04:00:00,STRONG_BEAR,0.6235118997027742,NORMAL,0.605,ACCUMULATION,0.28660073309217016,0,-0.27835943285529824,3.0,False,37.61061074492916,36.804308797127455,1.0172008842221614,-0.06998758535071381,-0.49481158450696505,-0.19058699763128054
2024-03-28 05:00:00,SIDEWAYS,0.38591969007923244,COMPRESSED,0.48,ACCUMULATION,0.060889080765360565,2,-0.041401210816951924,1.0,False,36.9320995327342,40.8403361344538,0.9069616357792528,-0.059745499689633684,0.033197389503780886,-0.1387004165461607
2024-03-28 06:00:00,SIDEWAYS,0.4850323050778793,COMPRESSED,0.38,ACCUMULATION,0.17593180381873633,2,0.058775316951370254,2.0,False,35.61656682691193,53.97489539748957,0.815812902342146,-0.05741775294847914,0.25773327361752,-0.12279498123909438
2024-03-28 07:00:00,SIDEWAYS,0.47327306876781294,COMPRESSED,0.3,ACCUMULATION,0.1988166043377769,2,0.09804613168164907,3.0,False,32.58793522685175,54.82546201232033,0.792614696008953,-0.04764121663563005,0.29478743299859095,-0.06967210379446834
2024-03-28 08:00:00,SIDEWAYS,0.44388344607844804,COMPRESSED,0.29,ACCUMULATION,0.1941808569356278,2,0.10041692712832584,4.0,False,30.088805159139646,55.55555555555561,0.7714896795219996,-0.04577901924270633,0.2859907889741031,-0.05594847115328853
