timestamp,trend_regime,trend_confidence,vol_regime,vol_percentile,crypto_regime,crypto_confidence,hmm_regime,composite_score,regime_stability,favorable_for_long,adx,rsi_14,atr_ratio,drawdown_50,momentum_composite,trend_composite
2025-10-30 13:00:00,STRONG_BEAR,0.7718766146715622,NORMAL,0.645,ACCUMULATION,0.320736645427134,2,-0.3029484299904287,1.0,False,57.7699191857726,32.579764545299454,0.9871470858588162,-0.08183523301110954,-0.5437532293431244,-0.19911784563294727
2025-10-30 14:00:00,STRONG_BEAR,0.8155708660619698,ELEVATED,0.805,ACCUMULATION,0.417286918435873,1,-0.36243032696463867,2.0,False,58.34026709086447,31.35038993022303,0.9758206580722868,-0.09424325494156699,-0.6311417321239395,-0.24443408528765712
2025-10-30 15:00:00,STRONG_BEAR,0.7555681274217361,ELEVATED,0.815,MARKDOWN,0.44895450193738884,1,-0.4170545019373889,3.0,False,58.91061499595636,34.07609838133281,0.9763969923734086,-0.08590390996970139,-0.5111362548434722,-0.5
2025-10-30 16:00:00,STRONG_BEAR,0.772375252511758,ELEVATED,0.825,MARKDOWN,0.46540020200940635,1,-0.4309002020094064,4.0,False,60.01393058783257,30.922031544489627,1.0072866867810917,-0.08850929801721204,-0.5447505050235159,-0.5
2025-10-30 17:00:00,STRONG_BEAR,0.7943717858514134,ELEVATED,0.855,MARKDOWN,0.49199742868113083,1,-0.44969742868113083,5.0,False,61.99099343096651,28.995666581697748,1.06181563563831,-0.08677746834036612,-0.588743571702827,-0.5
2025-10-30 18:00:00,STRONG_BEAR,0.8003345472077497,ELEVATED,0.87,MARKDOWN,0.5012676377661998,1,-0.4550676377661998,6.0,False,64.37449159389571,29.08165874111576,1.115964489720709,-0.08917352836746674,-0.6006690944154994,-0.5
2025-10-30 19:00:00,STRONG_BEAR,0.8108664991766652,EXTREME,0.91,MARKDOWN,0.5216931993413322,1,-0.4650931993413322,7.0,False,65.71201654146371,30.096573620849384,1.042366497689285,-0.1011683208015207,-0.6217329983533304,-0.5
2025-10-30 20:00:00,STRONG_BEAR,0.8444130345464205,EXTREME,0.86,MARKDOWN,0.5335304276371363,2,-0.4899304276371364,8.0,False,67.49606560046867,18.742004844723965,1.012388616376872,-0.1041181701989105,-0.6888260690928409,-0.5
2025-10-30 21:00:00,STRONG_BEAR,0.783939691245243,ELEVATED,0.815,MARKDOWN,0.47165175299619433,1,-0.43975175299619434,9.0,False,68.7626307768591,31.96028290367923,1.075185416419296,-0.06995858285533205,-0.5678793824904859,-0.5
2025-10-30 22:00:00,STRONG_BEAR,0.7838345971451826,ELEVATED,0.895,MARKDOWN,0.49556767771614596,1,-0.442867677716146,10.0,False,69.01822514537598,30.288438842468082,1.1003158124358434,-0.06297026555880583,-0.567669194290365,-0.5
2025-10-30 23:00:00,STRONG_BEAR,0.7775392416333783,ELEVATED,0.885,MARKDOWN,0.4875313933067026,1,-0.43743139330670266,11.0,False,70.66686201124865,33.39914762466596,1.126066727282048,-0.060390168314717246,-0.5550784832667566,-0.5
2025-10-31 00:00:00,SIDEWAYS,0.5520927131376874,ELEVATED,0.875,ACCUMULATION,0.30417417051014983,2,-0.17332582948985015,1.0,False,70.76001932333841,38.54548082482179,1.1441689811730704,-0.055100844801811745,0.10418542627537469,-0.5
2025-10-31 01:00:00,SIDEWAYS,0.6085360492641356,ELEVATED,0.875,ACCUMULATION,0.34932883941130843,0,-0.12817116058869155,2.0,False,69.4831758888901,42.9958135897318,1.1680912356969622,-0.048418417772127006,0.2170720985282712,-0.5
2025-10-31 02:00:00,SIDEWAYS,0.6031130970346378,EXTREME,0.915,ACCUMULATION,0.3569904776277102,0,-0.1341095223722898,3.0,False,66.95508664178837,46.10308054166381,1.1837175069981816,-0.04470099181023999,0.2062261940692755,-0.5
2025-10-31 03:00:00,SIDEWAYS,0.6048637226017899,EXTREME,0.945,ACCUMULATION,0.36739097808143195,0,-0.13390902191856804,4.0,False,62.427120212087004,50.37049973803047,1.0970167410453904,-0.05108791203333516,0.2097274452035799,-0.5
2025-10-31 04:00:00,SIDEWAYS,0.6212264958156593,ELEVATED,0.84,ACCUMULATION,0.34898119665252736,0,-0.1166188033474726,5.0,False,58.04224310420034,58.747759856630815,1.021039791215981,-0.04912366090718111,0.2424529916313185,-0.5
2025-10-31 05:00:00,SIDEWAYS,0.6459334388178937,ELEVATED,0.77,ACCUMULATION,0.34774675105431485,0,-0.09405324894568512,6.0,False,54.554406128468386,58.6075131353432,1.0168703922254758,-0.04081222156554041,0.2918668776357872,-0.5
2025-10-31 06:00:00,SIDEWAYS,0.6585165424858613,ELEVATED,0.79,ACCUMULATION,0.36381323398868914,0,-0.08478676601131091,7.0,False,50.751469675935304,61.28510988365262,0.9633282548135649,-0.04382192114189785,0.3170330849717227,-0.5
2025-10-31 07:00:00,SIDEWAYS,0.5968153228058846,NORMAL,0.74,ACCUMULATION,0.3340198612510995,0,-0.09758013874890052,8.0,False,45.67904962420102,57.146910287692165,0.9449898222678688,-0.04860714480826829,0.2800496531277487,-0.5
2025-10-31 08:00:00,SIDEWAYS,0.5664460702214208,NORMAL,0.73,ACCUMULATION,0.33985538296355533,0,-0.08834461703644471,9.0,False,41.53768415169767,58.83193792117618,0.8910133233401627,-0.04809120857825726,0.30213845740888823,-0.5
2025-10-31 09:00:00,SIDEWAYS,0.6126635028638248,NORMAL,0.645,ACCUMULATION,0.3776712168892917,0,-0.021628783110708316,10.0,False,38.24494817522101,70.84847325811172,0.8570439256034816,-0.04297078801309795,0.4604280422232292,-0.5
2025-10-31 10:00:00,SIDEWAYS,0.6405077284786975,NORMAL,0.565,ACCUMULATION,0.38849632868619166,0,0.016396328686191695,11.0,False,36.67623176209579,77.58464223385684,0.8014857000710063,-0.04258455531734245,0.5474908217154792,-0.5
2025-10-31 11:00:00,SIDEWAYS,0.5730920514302739,COMPRESSED,0.415,ACCUMULATION,0.3519707167678088,0,-0.020129283232191222,12.0,False,35.250365547051295,67.50077505646834,0.7099855651963171,-0.04486542613190711,0.4411767919195219,-0.5
2025-10-31 12:00:00,SIDEWAYS,0.6047681869177541,COMPRESSED,0.315,ACCUMULATION,0.4158662858343455,0,0.017766285834345457,13.0,False,34.181032962482234,70.33593402595302,0.7331098574660005,-0.03535847769303363,0.5259157145858636,-0.5
2025-10-31 13:00:00,SIDEWAYS,0.5398209068385773,COMPRESSED,0.36,ACCUMULATION,0.3581218015011013,0,-0.028278198498898698,14.0,False,33.216865496220066,59.53204031876564,0.7747005892515806,-0.044778274954494726,0.41530450375275324,-0.5
2025-10-31 14:00:00,SIDEWAYS,0.5551948440198503,COMPRESSED,0.42,ACCUMULATION,0.3551891461237403,0,-0.015610853876259718,15.0,False,32.8708411365175,59.96327897181116,0.785416122892617,-0.0387374533429947,0.4529728653093507,-0.5
2025-10-31 15:00:00,WEAK_BULL,0.5767773656745822,COMPRESSED,0.445,ACCUMULATION,0.36333816374729305,0,0.0003275879488374915,1.0,True,33.00388980253528,57.109799838019164,0.7660558572429415,-0.03610792764960892,0.4934769352984588,-0.4981579654263651
2025-10-31 16:00:00,SIDEWAYS,0.5812774749552104,COMPRESSED,0.43,ACCUMULATION,0.36805403037801304,0,-0.00014596962198695426,1.0,False,33.49599369826941,52.77954004758127,0.7640254431014661,-0.038071154516916735,0.49263507594503264,-0.5
2025-10-31 17:00:00,SIDEWAYS,0.5271903568424525,COMPRESSED,0.405,ACCUMULATION,0.32691317901091244,0,-0.04778682098908757,2.0,False,34.1673883078812,50.26812688821754,0.7702761803674968,-0.047618217150829666,0.3710329475272811,-0.5
2025-10-31 18:00:00,SIDEWAYS,0.522372122176933,COMPRESSED,0.44,ACCUMULATION,0.31060038625042136,0,-0.05499961374957864,3.0,False,34.41216393639063,49.80943669487004,0.7851607917400605,-0.04625043599581452,0.35650096562605343,-0.5
2025-10-31 19:00:00,SIDEWAYS,0.516948564260408,COMPRESSED,0.455,ACCUMULATION,0.30779972656939136,0,-0.05390027343060866,4.0,False,33.65739060486689,48.08200275970827,0.8016321231920586,-0.04008670088195727,0.36074931642347835,-0.5
2025-10-31 20:00:00,WEAK_BULL,0.5496710198719648,NORMAL,0.51,ACCUMULATION,0.30974983460847105,0,-0.014733012267537416,1.0,True,33.82423945806662,56.48518815052037,0.8784889663692177,-0.01784540886988347,0.42285725058259716,-0.4586897812514407
2025-10-31 21:00:00,WEAK_BULL,0.5380454990911832,NORMAL,0.745,ACCUMULATION,0.3652735283262024,0,-0.0607760695044825,2.0,True,35.69444446641542,55.31755649012761,0.9479394800635297,-0.024181400944206947,0.362202108854058,-0.4896422826152642
2025-10-31 22:00:00,WEAK_BULL,0.5323066154910061,NORMAL,0.75,ACCUMULATION,0.3605338259368088,0,-0.06542468855292818,3.0,True,35.80456801180685,55.452510393348255,0.9771543609123237,-0.02390339570759924,0.3485218707458752,-0.48708359212819563
2025-10-31 23:00:00,WEAK_BULL,0.5212918382850166,ELEVATED,0.755,ACCUMULATION,0.21455103387505034,0,0.12854571241757107,4.0,True,35.13330904756562,50.66581880751102,0.9660676840552214,-0.025551208564583233,0.3399174956187207,0.006946785425206887
2025-11-01 00:00:00,SIDEWAYS,0.4823537586840454,NORMAL,0.705,ACCUMULATION,0.19076193602743485,0,0.12093023586555847,1.0,False,32.08468923078999,50.55991041433371,0.9530733674515859,-0.024753780102695133,0.323013732752291,-0.00018814308839485957
2025-11-01 01:00:00,WEAK_BULL,0.44133300295972605,NORMAL,0.665,ACCUMULATION,0.1691438666133122,0,0.1132064651634587,1.0,True,29.23879142561352,52.25492843640292,0.9510462502680068,-0.024872898323727813,0.2978901774071817,0.0016259855014650526
2025-11-01 02:00:00,SIDEWAYS,0.38421626713667434,NORMAL,0.635,ACCUMULATION,0.14225761943777918,0,0.09551764132357121,1.0,False,25.746923111491895,43.35056600410016,0.9066803197261247,-0.02572193245236533,0.2534940720435108,-0.0011999687345827942
2025-11-01 03:00:00,WEAK_BULL,0.3547451027519022,COMPRESSED,0.43,ACCUMULATION,0.1326177229288913,0,0.11553276936957294,1.0,True,21.940437324334432,54.130702836005035,0.8515043979687436,-0.0236715783924615,0.27068145901711577,0.011150464406816569
2025-11-01 04:00:00,WEAK_BULL,0.3557283672139689,COMPRESSED,0.345,ACCUMULATION,0.18700271618871847,0,0.14917529445270974,2.0,True,18.937214046803806,50.26183844011144,0.8040219077477974,-0.021360178018379625,0.3327124534918616,0.024725782639912663
2025-11-01 05:00:00,WEAK_BULL,0.32488068464912767,COMPRESSED,0.295,ACCUMULATION,0.1967396829881691,0,0.1468553163565061,3.0,True,16.863970604517995,49.49083503054998,0.7681750103066961,-0.01861476695377648,0.31248195720789546,0.03415633368336977
2025-11-01 06:00:00,WEAK_BULL,0.29803526206009173,COMPRESSED,0.26,ACCUMULATION,0.199039016001709,0,0.13875545224892757,4.0,True,14.717312798502507,48.47074468085107,0.74177133371088,-0.02155861557905002,0.3017242681501333,0.021164362472185602
2025-11-01 07:00:00,WEAK_BULL,0.3537527541302681,COMPRESSED,0.25,ACCUMULATION,0.2419058798567309,0,0.17946972301468056,5.0,True,15.473481615166572,62.37787257465249,0.6885309641001278,-0.020751595007638776,0.39803587595720474,0.02563843157949663
2025-11-01 08:00:00,WEAK_BULL,0.353174296367937,COMPRESSED,0.18,ACCUMULATION,0.24715363438106785,0,0.16694754800418515,6.0,True,17.545942947829204,61.50380174598708,0.671018578632348,-0.020195816689591445,0.35542973377928994,0.02993913623117294
2025-11-01 09:00:00,WEAK_BULL,0.39688735134898495,COMPRESSED,0.17,ACCUMULATION,0.28095244869612,0,0.20098706592760063,7.0,True,19.132660509688716,60.56256761629998,0.5993855536917917,-0.014777612538764908,0.4111214925041956,0.05834617231480601
2025-11-01 10:00:00,WEAK_BULL,0.3187771721305654,COMPRESSED,0.155,ACCUMULATION,0.23348222442751831,0,0.1489042826624829,8.0,True,17.550710997728455,45.18485523385304,0.486737660659482,-0.011816364415250528,0.28654012430656167,0.05122058234964555
2025-11-01 11:00:00,WEAK_BULL,0.3302364826043445,COMPRESSED,0.05,ACCUMULATION,0.29584225448845036,0,0.18426945938063133,9.0,True,14.953568283946016,58.86732851985571,0.4360861156892979,-0.005997143728895226,0.3614015995297687,0.05427204892180957
2025-11-01 12:00:00,WEAK_BULL,0.3267640856195224,COMPRESSED,0.005,ACCUMULATION,0.3134556434596483,0,0.19036869668173306,10.0,True,14.161848087777969,58.81622049022935,0.4135707482113247,-0.0038814251586221397,0.37029120948348543,0.05613053222084719
2025-11-01 13:00:00,WEAK_BULL,0.35109854603663626,COMPRESSED,0.005,ACCUMULATION,0.3366500463667396,0,0.21340432704579038,11.0,True,13.636454062465193,62.29959320411572,0.39754724496043786,-0.0025552281821340636,0.4294680108239687,0.05454280679050718
2025-11-01 14:00:00,WEAK_BULL,0.33631793129203486,COMPRESSED,0.005,ACCUMULATION,0.33291373798965507,0,0.2089321673224734,12.0,True,12.349486880303479,63.63191983380204,0.4190958851323755,-0.004078586776115155,0.42564612497800014,0.047184293328183274
2025-11-01 15:00:00,WEAK_BULL,0.3376302284730444,COMPRESSED,0.015,ACCUMULATION,0.3257358957931431,0,0.20461349489881617,13.0,True,13.100135537788946,65.32907196969703,0.43315706721316993,-0.0032757356252332047,0.4132577461903099,0.049775991056730494
2025-11-01 16:00:00,WEAK_BULL,0.3827451346928135,COMPRESSED,0.01,ACCUMULATION,0.3524749462092366,0,0.23250665524459146,14.0,True,15.377036081384862,74.78125607622007,0.47483187934564486,0.0,0.4579495477579298,0.07431709035354882
2025-11-01 17:00:00,WEAK_BULL,0.41684258872592655,COMPRESSED,0.025,ACCUMULATION,0.3449501004673293,0,0.22827395390984806,15.0,True,18.936941355121014,70.45756986385494,0.492392523951856,-0.0007496502060254605,0.4549463503494328,0.06823853442518732
2025-11-01 18:00:00,WEAK_BULL,0.3537381943920605,COMPRESSED,0.035,ACCUMULATION,0.27545003594249723,0,0.15774948328877267,16.0,True,19.579857701247153,51.99407871821661,0.5413083430367119,-0.007493934765028318,0.31587923475917795,0.03199447346275368
2025-11-01 19:00:00,WEAK_BULL,0.37615352887823134,COMPRESSED,0.07,ACCUMULATION,0.28638344928099035,0,0.17937262409577878,17.0,True,19.73836228324503,55.3422438234103,0.5555349880961851,-0.003822702591684498,0.35753981209156205,0.04789174814788494
2025-11-01 20:00:00,WEAK_BULL,0.40383662909054685,COMPRESSED,0.08,ACCUMULATION,0.2989299435515723,0,0.19420046781830677,18.0,True,20.443866565133565,60.934712807705985,0.5615192358840352,-0.0038920195627897025,0.3987959268784224,0.044705242667344436
2025-11-01 21:00:00,SIDEWAYS,0.3000695011351302,COMPRESSED,0.065,ACCUMULATION,0.2232949763617947,1,-0.045665238521607254,1.0,False,20.000242595441584,60.340456356392465,0.5877088425419676,-0.0035069252788725233,-0.2001341503614288,0.04247105405741065
