timestamp,trend_regime,trend_confidence,vol_regime,vol_percentile,crypto_regime,crypto_confidence,hmm_regime,composite_score,regime_stability,favorable_for_long,adx,rsi_14,atr_ratio,drawdown_50,momentum_composite,trend_composite
2024-08-05 13:00:00,STRONG_BEAR,0.8999655974495109,EXTREME,1.0,CAPITULATION,0.6199724779596087,2,-0.5399724779596087,20.0,False,77.28137312618905,16.173570019723883,1.9402374130167819,-0.27241179872758825,-0.7999311948990218,-0.5
2024-08-05 14:00:00,STRONG_BEAR,0.7869464546232867,EXTREME,1.0,CAPITULATION,0.5295571636986294,2,-0.44955716369862936,21.0,False,79.707829508443,27.567567567567565,1.9849910568473434,-0.23134759976865246,-0.5738929092465733,-0.5
2024-08-05 15:00:00,STRONG_BEAR,0.6246142104041009,EXTREME,1.0,MARKDOWN,0.3996913683232808,2,-0.3196913683232808,22.0,False,79.10880935297124,39.19413919413919,1.8923100143385396,-0.19466975666280423,-0.2492284208082019,-0.5
2024-08-05 16:00:00,WEAK_BEAR,0.5368160482647348,EXTREME,0.995,ACCUMULATION,0.32795283861178787,2,-0.2492528386117879,1.0,False,75.13602023732498,52.154195011337855,1.6089017255424711,-0.18539976825028973,-0.07363209652946967,-0.5
2024-08-05 17:00:00,WEAK_BEAR,0.5032032266234776,EXTREME,0.975,ACCUMULATION,0.29506258129878205,2,-0.22156258129878204,2.0,False,70.06055255025015,57.04225352112677,1.5618229091434344,-0.15985790408525755,-0.006406453246955102,-0.5
2024-08-05 18:00:00,SIDEWAYS,0.5326324237907303,EXTREME,0.9625,ACCUMULATION,0.3148559390325842,2,-0.19239406096741585,1.0,False,64.90385549788472,61.716937354988396,1.5661295005807199,-0.14624037892243938,0.06526484758146045,-0.5
2024-08-05 19:00:00,WEAK_BEAR,0.5115751882013307,EXTREME,0.955,ACCUMULATION,0.2957601505610646,2,-0.2274601505610646,1.0,False,60.69273061505539,54.852320675105496,1.5797392176529583,-0.17525162818235646,-0.023150376402661543,-0.5
2024-08-05 20:00:00,SIDEWAYS,0.5128373248203204,EXTREME,0.975,ACCUMULATION,0.3027698598562563,2,-0.2087301401437437,1.0,False,55.86940971264429,58.227848101265835,1.5244775264815342,-0.16577856719952636,0.025674649640640812,-0.5
2024-08-05 21:00:00,SIDEWAYS,0.5979690672945095,EXTREME,0.94,ACCUMULATION,0.3603752538356076,2,-0.1392247461643924,2.0,False,52.394624780877976,66.89497716894977,1.3142857142857136,-0.15571343990526945,0.19593813458901901,-0.5
2024-08-05 22:00:00,SIDEWAYS,0.7229324662904636,EXTREME,0.93,ACCUMULATION,0.4617208173428947,2,-0.0344791826571053,3.0,False,49.45314446118452,60.53333333333333,1.2266230534025453,-0.15748963883955003,0.4568020433572368,-0.5
2024-08-05 23:00:00,SIDEWAYS,0.7506147944408212,EXTREME,0.915,ACCUMULATION,0.5055110106472226,2,0.014411010647222555,4.0,False,46.18510311317931,62.69430051813471,1.2119262119262115,-0.1486086441681469,0.5775275266180564,-0.5
2024-08-06 00:00:00,SIDEWAYS,0.7142976673807111,EXTREME,0.9,ACCUMULATION,0.4992585688532565,2,0.013258568853256502,5.0,False,42.772445631414044,62.2107969151671,1.1880904666475804,-0.15926583777383074,0.5731464221331413,-0.5
2024-08-06 01:00:00,SIDEWAYS,0.7957174339562629,EXTREME,0.895,ACCUMULATION,0.5761058619918445,2,0.09180586199184457,6.0,False,41.12101064664572,74.65437788018434,1.197397563676633,-0.11071640023682655,0.7690146549796114,-0.5
2024-08-06 02:00:00,SIDEWAYS,0.7784596669217669,EXTREME,0.915,ACCUMULATION,0.5750175440786833,2,0.08391754407868335,7.0,False,40.28127368234128,71.36363636363637,1.163030053519967,-0.12018946121965664,0.7512938601967084,-0.5
2024-08-06 03:00:00,SIDEWAYS,0.8033452785230565,EXTREME,0.8925,ACCUMULATION,0.5973492780626647,2,0.11389927806266474,8.0,False,39.13461809447256,77.33990147783253,1.1065433367591635,-0.12374185908821791,0.8239981951566618,-0.5
2024-08-06 04:00:00,SIDEWAYS,0.7408923096479644,EXTREME,0.88,ACCUMULATION,0.5500768122596432,2,0.07087681225964325,9.0,False,38.32962943234103,71.2609970674487,0.964646812022835,-0.1272942569567792,0.7151920306491082,-0.5
2024-08-06 05:00:00,SIDEWAYS,0.7281850956868161,EXTREME,0.87,ACCUMULATION,0.5344905455849529,2,0.05869054558495294,10.0,False,38.632191370562495,65.37102473498237,0.8653316818056699,-0.1255180580224985,0.6837263639623823,-0.5
2024-08-06 06:00:00,WEAK_BULL,0.7717259561637724,EXTREME,0.865,ACCUMULATION,0.5418645181151599,2,0.08249048808656345,1.0,False,41.0881396035142,65.97222222222226,0.8302079781793386,-0.11308466548253407,0.7216891202572607,-0.47896290004085207
2024-08-06 07:00:00,WEAK_BULL,0.8102030378430587,EXTREME,0.86,ACCUMULATION,0.5384208685419212,2,0.10299385921151741,2.0,False,43.98699928783736,65.12455516014236,0.7627635771916739,-0.10953226761397279,0.7406660899293702,-0.44718144190057674
2024-08-06 08:00:00,WEAK_BULL,0.831155731084205,EXTREME,0.85,ACCUMULATION,0.5173778525157223,2,0.10968995635346197,3.0,False,47.033764552647725,63.01886792452831,0.7318224740321055,-0.1053878034339847,0.7216361711154555,-0.4124112802318005
2024-08-06 09:00:00,SIDEWAYS,0.8473529393752997,EXTREME,0.845,ACCUMULATION,0.5377525541897131,2,0.07045255418971316,1.0,False,49.20372466381582,65.49019607843138,0.7119730408352052,-0.12796208530805686,0.710631385474283,-0.5
2024-08-06 10:00:00,SIDEWAYS,0.8043489283941551,EXTREME,0.835,ACCUMULATION,0.49397914271532406,2,0.03007914271532405,2.0,False,52.30629680597019,63.63636363636366,0.6880886059159033,-0.12618483412322268,0.6086978567883101,-0.5
2024-08-06 11:00:00,SIDEWAYS,0.7043123975475996,EXTREME,0.82,ACCUMULATION,0.40944991803807973,2,-0.049350081961920304,3.0,False,53.24106573133393,58.79828326180262,0.6790861393371848,-0.13092417061611367,0.4086247950951992,-0.5
2024-08-06 12:00:00,SIDEWAYS,0.6621352413938946,EXTREME,0.81,ACCUMULATION,0.3727081931151157,2,-0.08269180688488433,4.0,False,53.62279167320478,59.56521739130436,0.645438898450946,-0.13092417061611367,0.32427048278778925,-0.5
2024-08-06 13:00:00,SIDEWAYS,0.5857237653207705,EXTREME,0.8,ACCUMULATION,0.30857901225661644,2,-0.14342098774338358,5.0,False,53.48494706167595,54.22222222222225,0.6448641179180099,-0.13684834123222742,0.17144753064154108,-0.5
2024-08-06 14:00:00,SIDEWAYS,0.5485140272677516,EXTREME,0.805,ACCUMULATION,0.1319143836571668,2,0.024473672690247097,6.0,False,51.775893208304744,59.134615384615394,0.6395614435815435,-0.1362559241706161,0.097028054535503,-0.005343872809885266
2024-08-06 15:00:00,STRONG_BULL,0.6202014811871646,EXTREME,0.8,ACCUMULATION,0.24317194220006794,2,0.15466442034688682,1.0,False,47.93333464876506,48.17073170731707,0.5861627162075587,-0.10739856801909305,0.28173626939902785,0.1349247814681892
2024-08-06 16:00:00,STRONG_BULL,0.6076147971953711,NORMAL,0.75,ACCUMULATION,0.27133870007010974,2,0.20402146800624033,2.0,True,42.850180186822364,56.32911392405064,0.5763964078721096,-0.07208872458410351,0.3582259906542951,0.17682767936130567
2024-08-06 17:00:00,STRONG_BULL,0.5877445001917277,NORMAL,0.745,ACCUMULATION,0.29117993752999366,2,0.22829701531652588,3.0,True,39.220861997873165,60.377358490566024,0.5922793880317596,-0.06373762376237636,0.39107176042599223,0.2041707778653225
2024-08-06 18:00:00,STRONG_BULL,0.5298852603430357,NORMAL,0.75,ACCUMULATION,0.26108032112832347,2,0.19297169279517606,4.0,True,36.06275026833288,57.485029940119816,0.6041222459132899,-0.0724009900990099,0.33851551531941393,0.16891371666852628
2024-08-06 19:00:00,STRONG_BULL,0.5039930970123119,ELEVATED,0.765,ACCUMULATION,0.2697148761030572,2,0.19939982361660258,5.0,True,34.04180550592854,58.72093023255812,0.6128007262823415,-0.06745049504950508,0.32715008390605305,0.19784947513545337
2024-08-06 20:00:00,STRONG_BULL,0.47426824784759025,ELEVATED,0.77,ACCUMULATION,0.2711119632733675,2,0.19947858641923863,6.0,True,31.22531305528974,52.980132450331105,0.5963363205060616,-0.06745049504950508,0.32403023458938573,0.20166623145871077
2024-08-06 21:00:00,WEAK_BULL,0.31216943608934267,NORMAL,0.725,ACCUMULATION,0.1536108859911988,1,0.09671307304355027,1.0,True,27.80390300466621,49.6644295302013,0.5960705960705954,-0.06992574257425756,0.06826081208536111,0.19602187052351452
2024-08-06 22:00:00,WEAK_BULL,0.29467963857489143,NORMAL,0.71,ACCUMULATION,0.16852508640173147,1,0.11853649598294295,2.0,True,24.306606650227007,48.63013698630136,0.5856737780178228,-0.06513647642679914,0.10322714414524277,0.2141140958121146
2024-08-06 23:00:00,WEAK_BULL,0.31672457166676093,NORMAL,0.655,ACCUMULATION,0.17285509331251647,1,0.14051132375650455,3.0,True,23.511656919107075,62.831858407079665,0.5459400987086735,-0.0624609618988133,0.1632160049513804,0.20356230443988096
2024-08-07 00:00:00,WEAK_BULL,0.2684664217276278,NORMAL,0.6,ACCUMULATION,0.12587716113989883,1,0.110799761635834,4.0,True,21.957972216251104,58.11965811965813,0.5529626623376619,-0.06683322923173016,0.09777339913023347,0.18922600495935152
2024-08-07 01:00:00,WEAK_BULL,0.2553547125978241,NORMAL,0.62,ACCUMULATION,0.13784118038372883,1,0.11719900713596712,5.0,True,20.364508743905663,63.063063063063105,0.5631087662337653,-0.051964512040557714,0.10341925031753492,0.20157826752238286
2024-08-07 02:00:00,WEAK_BULL,0.26453913711564947,NORMAL,0.64,ACCUMULATION,0.1699351161021767,1,0.14731016322603452,6.0,True,19.82766687023953,67.71653543307093,0.6016806722689066,-0.0006609385327163846,0.1325249368265084,0.24975047123857783
2024-08-07 03:00:00,REVERSAL,0.29260509025062265,NORMAL,0.705,ACCUMULATION,0.20261946327859937,1,0.15812794442992967,1.0,False,21.07375654698617,73.72881355932212,0.6301502666020349,0.0,0.16373504956152188,0.2520848115133022
2024-08-07 04:00:00,REVERSAL,0.34836697235227454,NORMAL,0.73,ACCUMULATION,0.2345573522134587,1,0.18361067653062224,2.0,False,24.362024827481445,75.78125000000014,0.6556699481475906,0.0,0.20949344815492013,0.27253324317163546
2024-08-07 05:00:00,STRONG_BULL,0.424563222929555,NORMAL,0.65,ACCUMULATION,0.2539220461747912,1,0.23121469733097902,1.0,True,26.950810704677046,68.36734693877564,0.5958788251576183,0.0,0.31011023176556907,0.2829265115618785
2024-08-07 06:00:00,STRONG_BULL,0.40415380186479083,COMPRESSED,0.475,ACCUMULATION,0.16542617420078765,1,0.18378032310946948,2.0,True,29.994914252136322,58.163265306122504,0.5835667600373473,-0.006527415143603139,0.2084093186868552,0.2485414890868185
2024-08-07 07:00:00,WEAK_BULL,0.37953597360839814,COMPRESSED,0.435,ACCUMULATION,0.14692729299842697,1,0.15231187375429733,1.0,True,30.381903519487842,51.546391752577385,0.5630808001260031,-0.010443864229765022,0.15143387682703946,0.22284580755870392
2024-08-07 08:00:00,STRONG_BULL,0.4098279057495235,COMPRESSED,0.36,ACCUMULATION,0.1976869844358598,1,0.18385186117994226,1.0,True,29.983746299500798,62.49999999999993,0.5740875030215125,-0.007180156657963525,0.21998088550903103,0.22564876744082463
2024-08-07 09:00:00,STRONG_BULL,0.4369433092147986,COMPRESSED,0.355,ACCUMULATION,0.2272872740883366,1,0.2134173449887896,2.0,True,29.657198248107658,63.33333333333336,0.6053636521437248,-0.0006527415143603864,0.2807426534674441,0.23830070900452988
2024-08-07 10:00:00,STRONG_BULL,0.4588577550250328,COMPRESSED,0.33,ACCUMULATION,0.24462992809269157,1,0.22425520681890992,3.0,True,30.6165140132487,64.89361702127664,0.6440281030444963,0.0,0.3053852297850916,0.23825278726218319
2024-08-07 11:00:00,STRONG_BULL,0.4406158083721913,COMPRESSED,0.36,ACCUMULATION,0.189925695047466,1,0.17544961300156475,4.0,True,33.7923381890729,65.59139784946248,0.650591446769791,-0.001954397394136737,0.20538485296292452,0.21923917954098734
2024-08-07 12:00:00,WEAK_BULL,0.3550396529903397,COMPRESSED,0.36,ACCUMULATION,0.09096779953749873,1,0.06977078986348106,1.0,True,35.084111729090004,52.777777777777786,0.6889400921658994,-0.014332247557003271,0.00839707139887921,0.15202990325982346
2024-08-07 13:00:00,WEAK_BULL,0.37819978381328495,COMPRESSED,0.43,ACCUMULATION,0.11133519330311151,1,0.11165672397948548,2.0,True,33.47365322207979,61.864406779661046,0.6945098408513054,-0.003908794788273619,0.08692650318497411,0.18521530676373957
2024-08-07 14:00:00,WEAK_BULL,0.3430802156925786,COMPRESSED,0.405,ACCUMULATION,0.07858153900118067,0,0.06645106784309751,3.0,True,32.76140250982909,57.93650793650795,0.7171543316121644,-0.013680781758957596,0.03093238118857547,0.12569528841916833
2024-08-07 15:00:00,WEAK_BEAR,0.4411907898887385,COMPRESSED,0.4425,ACCUMULATION,0.11460006077095755,0,-0.0955566290506977,1.0,False,32.14028449740671,44.654088050314485,0.8000000000000017,-0.03648208469055363,-0.2395758898293428,-0.005065682797401431
2024-08-07 16:00:00,SIDEWAYS,0.4514171531587856,NORMAL,0.625,ACCUMULATION,0.14756757422041522,0,-0.10950065542426948,1.0,False,31.681496330977325,41.33333333333331,0.7967226299386769,-0.031921824104234484,-0.26920437969802474,0.007952741137351057
2024-08-07 17:00:00,WEAK_BEAR,0.4505432539986531,NORMAL,0.505,ACCUMULATION,0.11328231811966451,0,-0.11216406940928894,1.0,False,31.149692368516405,40.66666666666671,0.7898603967670849,-0.03257328990228001,-0.278092660626978,-0.0018175128962443024
2024-08-07 18:00:00,WEAK_BEAR,0.4794933339076456,COMPRESSED,0.4425,ACCUMULATION,0.17165014826676173,0,-0.15544426346741935,2.0,False,29.903358057665947,34.01360544217685,0.8331564423689254,-0.037785016286644844,-0.36091950666197226,-0.03344115200657611
2024-08-07 19:00:00,STRONG_BEAR,0.546128212642413,COMPRESSED,0.49,ACCUMULATION,0.2248558806473442,0,-0.2322660988719416,1.0,False,30.934668017547313,26.086956521739083,0.882703346691218,-0.052117263843648114,-0.4735630649338797,-0.10810218224597437
2024-08-07 20:00:00,WEAK_BEAR,0.5192213626281064,NORMAL,0.5875,ACCUMULATION,0.20966020050756798,0,-0.19494415488652458,1.0,False,32.00859409147337,31.874999999999915,0.8880308880308891,-0.04625407166123775,-0.39827084342674535,-0.08033954378956606
2024-08-07 21:00:00,WEAK_BEAR,0.5164613622496579,NORMAL,0.5575,ACCUMULATION,0.18437559746501464,0,-0.17663195219289798,2.0,False,33.4578195647952,34.810126582278414,0.9525682814431847,-0.043648208469055344,-0.3637663332034117,-0.07206354727883331
2024-08-07 22:00:00,WEAK_BEAR,0.5444624284296982,NORMAL,0.625,ACCUMULATION,0.2099962318113396,0,-0.18411769648052573,3.0,False,35.36726311749715,33.974358974359006,0.952570518653323,-0.041693811074918465,-0.38157959450945317,-0.06621464669186106
2024-08-07 23:00:00,WEAK_BEAR,0.5676926734097409,NORMAL,0.615,ACCUMULATION,0.2075654415044883,0,-0.1842565246976196,4.0,False,37.60774335033729,29.93197278911562,0.9859074894874434,-0.04104234527687293,-0.38323047981273606,-0.06591083193131289
2024-08-08 00:00:00,WEAK_BEAR,0.6053735758526673,NORMAL,0.645,ACCUMULATION,0.23203874223593787,0,-0.20221133504455463,5.0,False,39.922237109005785,27.397260273972577,0.9845247719136173,-0.04299674267100967,-0.4123024095252188,-0.07872592808616777
2024-08-08 01:00:00,WEAK_BEAR,0.6262117242844527,NORMAL,0.625,ACCUMULATION,0.230152877141817,2,-0.20636256506156145,6.0,False,41.80569575562232,27.586206896551673,1.0126219162363754,-0.04429967426710087,-0.41630953345645916,-0.0870968791974444
2024-08-08 02:00:00,SIDEWAYS,0.4402603206865721,NORMAL,0.68,ACCUMULATION,0.19666762091561835,0,-0.19327820756562578,1.0,False,42.47154944795771,50.57471264367816,1.066055876032124,-0.013029315960912065,-0.031089652413990025,-0.4341058665000744
2024-08-08 03:00:00,WEAK_BULL,0.4820616135201128,ELEVATED,0.765,ACCUMULATION,0.24141739087635683,1,-0.12425271250405466,1.0,True,42.72917160213158,49.70760233918132,1.1119723348437882,-0.00456026058631915,0.10953979499759406,-0.3936715762577307
2024-08-08 04:00:00,WEAK_BULL,0.4715409862369261,NORMAL,0.75,ACCUMULATION,0.2431374999991626,1,-0.1505590545707696,2.0,True,42.67422654718651,50.0,1.114189351963383,-0.013680781758957596,0.08959744153012203,-0.440995077957046
2024-08-08 05:00:00,WEAK_BULL,0.4894290840523056,NORMAL,0.735,ACCUMULATION,0.2579360589809266,1,-0.14131830268684384,3.0,True,42.62167040767387,61.151079136690655,0.9910563210055606,-0.016286644951140006,0.12642475995113386,-0.4562205166682435
2024-08-08 06:00:00,WEAK_BULL,0.51031405909185,NORMAL,0.5575,ACCUMULATION,0.21518556467495834,1,-0.0938965815359613,4.0,True,41.80011101468591,63.01369863013703,0.9816911587569271,-0.0071661237785015635,0.18462589788998196,-0.4136173517298852
2024-08-08 07:00:00,STRONG_BULL,0.5193131816705651,NORMAL,0.535,ACCUMULATION,0.22380471968570315,1,-0.0665454985337879,1.0,True,40.18520418238778,64.90066225165563,0.994232848732429,-0.003257328990227944,0.2349222796933746,-0.39778602602784435
2024-08-08 08:00:00,WEAK_BULL,0.48486809563677213,NORMAL,0.575,ACCUMULATION,0.2370724607749614,1,-0.10634776613033128,1.0,True,38.69669269387629,61.24999999999994,0.9715496368038754,-0.014332247557003271,0.19580233739601854,-0.45417175272184673
2024-08-08 09:00:00,REVERSAL,0.4895919203940515,COMPRESSED,0.495,ACCUMULATION,0.22518716947034945,1,-0.07417128287713241,1.0,False,36.96571294565514,72.78911564625848,0.9188034188034205,-0.00846905537459277,0.2398695818750002,-0.4257977890678312
2024-08-08 10:00:00,REVERSAL,0.48941834228715375,COMPRESSED,0.365,ACCUMULATION,0.274119248319033,1,-0.05508403968755868,2.0,False,35.49496147490366,71.42857142857143,0.9364671318398844,-0.0071661237785015635,0.2689374550762343,-0.42014755429513095
2024-08-08 11:00:00,WEAK_BULL,0.5016920729221991,COMPRESSED,0.38,ACCUMULATION,0.2912723789220939,1,-0.047643916639555056,1.0,True,34.74496147490365,68.08510638297867,0.9071301700076143,-0.01042345276872965,0.3084849163463252,-0.4395947079452128
2024-08-08 12:00:00,WEAK_BULL,0.46835932195363505,COMPRESSED,0.245,ACCUMULATION,0.3123637057327622,1,-0.06821317287749777,2.0,True,34.1892303328893,66.42857142857136,0.8944486885663372,-0.011726384364820859,0.2529340372494841,-0.4489669694432285
2024-08-08 13:00:00,WEAK_BULL,0.5060994839506374,COMPRESSED,0.21,ACCUMULATION,0.3348621974997389,1,-0.025849701610991895,3.0,True,34.91173973138553,69.28104575163394,0.926388022457893,-0.0026058631921824127,0.3139641732735642,-0.40758842730104394
2024-08-08 14:00:00,WEAK_BULL,0.4812371563667899,COMPRESSED,0.32,ACCUMULATION,0.2957918516934548,1,-0.06156812988839054,4.0,True,34.536876045453134,66.24999999999991,0.9681583476764208,-0.009120521172638445,0.27173679182451704,-0.4436571165454934
2024-08-08 15:00:00,STRONG_BULL,0.5585213544812924,COMPRESSED,0.42,ACCUMULATION,0.22734450728647132,1,0.2183768911701088,1.0,True,34.871215993684366,70.94972067039099,0.9519715022724486,0.0,0.4196183890888973,0.1183238388363746
2024-08-08 16:00:00,STRONG_BULL,0.5680886608501213,COMPRESSED,0.385,ACCUMULATION,0.22768499251279115,1,0.21121201701207792,2.0,True,37.6958762081458,62.318840579710105,0.857018199950138,0.0,0.3822597975373268,0.13427024499286805
2024-08-08 17:00:00,STRONG_BULL,0.6441267394253136,COMPRESSED,0.165,ACCUMULATION,0.3384289539502792,1,0.269957305583512,3.0,True,41.65718656120873,63.88888888888885,0.9088581669226835,0.0,0.4551097476264526,0.1862835163323273
2024-08-08 18:00:00,STRONG_BULL,0.6801109856584696,COMPRESSED,0.205,ACCUMULATION,0.3172199930202263,1,0.25649045059358694,4.0,True,45.410021028328906,66.66666666666661,0.9082094376212032,-0.0051020408163265345,0.4520215507503611,0.15970457573360622
2024-08-08 19:00:00,STRONG_BULL,0.7319109670415852,COMPRESSED,0.1925,ACCUMULATION,0.3265686536575589,1,0.26288194699898904,5.0,True,50.154000453159405,69.11764705882347,0.8912128387266516,-0.0038265306122449013,0.4638219340831704,0.16263293341430227
2024-08-08 20:00:00,STRONG_BULL,0.7051733761085963,COMPRESSED,0.155,ACCUMULATION,0.3117479008088891,1,0.23675096744955978,6.0,True,54.37692039036505,63.492063492063444,0.8862433862433865,-0.006377551020408169,0.4103467522171927,0.14703066640670667
2024-08-08 21:00:00,STRONG_BULL,0.7076672844888461,COMPRESSED,0.1375,ACCUMULATION,0.32332037500669825,2,0.24521589081190537,7.0,True,58.05531928615524,63.492063492063444,0.8695362473347548,-0.0025510204081632673,0.4153345689776922,0.16145515805207122
2024-08-08 22:00:00,STRONG_BULL,0.7516791512667673,COMPRESSED,0.115,ACCUMULATION,0.3886181403726159,1,0.31244308015901656,8.0,True,62.302134417926155,79.13669064748198,0.898575349627499,0.0,0.5033583025335348,0.23924939786400656
2024-08-08 23:00:00,STRONG_BULL,0.7498105174794927,COMPRESSED,0.18,ACCUMULATION,0.3698737374807152,1,0.31134884531308893,9.0,True,65.55861507689413,78.51851851851845,0.9374594524458276,0.0,0.49962103495898547,0.24675107832373683
