timestamp,trend_regime,trend_confidence,vol_regime,vol_percentile,crypto_regime,crypto_confidence,hmm_regime,composite_score,regime_stability,favorable_for_long,adx,rsi_14,atr_ratio,drawdown_50,momentum_composite,trend_composite
2025-05-18 02:00:00,SIDEWAYS,0.4517378353247781,COMPRESSED,0.125,ACCUMULATION,0.3222692765067514,1,-0.12523072349324854,1.0,False,37.70262396913388,39.91031390134538,0.9908402325171756,-0.06688963210702346,0.1494231912668786,-0.5
2025-05-18 03:00:00,SIDEWAYS,0.46063441032243435,COMPRESSED,0.105,ACCUMULATION,0.3164496145270027,1,-0.1362503854729973,2.0,False,40.06973921636809,41.01382488479269,0.98186643078284,-0.0714882943143813,0.11987403631750676,-0.5
2025-05-18 04:00:00,SIDEWAYS,0.49042046806413164,COMPRESSED,0.095,ACCUMULATION,0.33305984121655285,1,-0.12224015878344717,3.0,False,41.34706665434406,45.40816326530617,0.9677705762230316,-0.07232441471571907,0.1538996030413821,-0.5
2025-05-18 05:00:00,SIDEWAYS,0.5404880939794245,COMPRESSED,0.07,ACCUMULATION,0.36487148722041673,1,-0.0969285127795833,4.0,False,43.314873495390366,44.559585492227995,0.9467508222953154,-0.06103678929765889,0.21467871805104177,-0.5
2025-05-18 06:00:00,SIDEWAYS,0.6207527079025784,COMPRESSED,0.03,ACCUMULATION,0.4465061376552164,1,-0.025693862344783585,5.0,False,42.63700358335579,59.81308411214944,0.9773976786805137,-0.04347826086956533,0.38876534413804104,-0.5
2025-05-18 07:00:00,SIDEWAYS,0.5995486926602177,COMPRESSED,0.115,ACCUMULATION,0.4028114806615568,1,-0.047288519338443184,6.0,False,42.79093418332717,59.259259259259274,0.9361571516267647,-0.04974916387959871,0.343278701653892,-0.5
2025-05-18 08:00:00,WEAK_BULL,0.6642398228963817,COMPRESSED,0.04,ACCUMULATION,0.4557483612492579,1,0.019257865223196283,1.0,True,43.68171370630567,65.35433070866135,0.963275135460566,-0.03302675585284292,0.4548453716666501,-0.4527007086086594
2025-05-18 09:00:00,WEAK_BULL,0.6919521106355642,COMPRESSED,0.12,ACCUMULATION,0.4558550771904717,1,0.061628087064290585,2.0,True,42.28977231436429,70.75098814229247,0.9175098610872915,-0.02759197324414716,0.5381087749838424,-0.4220385573231159
2025-05-18 10:00:00,WEAK_BULL,0.6574418576055743,COMPRESSED,0.05,ACCUMULATION,0.4787405800943485,1,0.033917708430782526,3.0,True,40.33855280216918,65.56776556776558,0.936137471146447,-0.037207357859531796,0.5081126591677648,-0.4683183880908085
2025-05-18 11:00:00,WEAK_BULL,0.6079874144869055,COMPRESSED,0.09,ACCUMULATION,0.4346180191145913,1,0.002882954562227154,4.0,True,39.264438946100434,60.995850622406586,0.9005070816576313,-0.036789297658862984,0.4306860500518024,-0.4644786636462345
2025-05-18 12:00:00,WEAK_BULL,0.5976876390805462,COMPRESSED,0.01,ACCUMULATION,0.471194056845893,1,0.002916939656903258,5.0,True,37.505780937442445,60.74380165289265,0.9088898717381683,-0.04180602006688963,0.4452596594122435,-0.48696731026998535
2025-05-18 13:00:00,WEAK_BULL,0.6374258304129524,COMPRESSED,0.01,ACCUMULATION,0.5048943327784681,1,0.05611329137567769,6.0,True,36.222632947707645,71.49321266968339,0.8696229421136469,-0.037207357859531796,0.550399001871752,-0.4591157734325577
2025-05-18 14:00:00,WEAK_BULL,0.6549238972384182,COMPRESSED,0.005,ACCUMULATION,0.5083691107509289,1,0.09603014867131231,7.0,True,35.70369527709802,73.30508474576277,0.8758031863392286,-0.027173913043478347,0.595773888934876,-0.4051985172565953
2025-05-18 15:00:00,STRONG_BULL,0.6858607097570908,COMPRESSED,0.01,ACCUMULATION,0.5183240754308869,1,0.14925970437273037,1.0,True,35.116867139249464,75.39062500000006,0.9224933183895139,-0.015050167224080391,0.6693840767291923,-0.3452348157973665
2025-05-18 16:00:00,STRONG_BULL,0.7070451855680082,COMPRESSED,0.07,ACCUMULATION,0.5027889549390784,1,0.1766842514113142,2.0,True,35.46150830697483,76.66666666666677,0.9572458791208764,0.0,0.70486020499652,-0.3061495764682346
2025-05-18 17:00:00,STRONG_BULL,0.663159664542431,COMPRESSED,0.145,ACCUMULATION,0.455698528177652,0,0.11813461428538112,3.0,True,35.8052886762654,73.404255319149,1.003452740612859,-0.009680134680134697,0.610213555559554,-0.35037701984610126
2025-05-18 18:00:00,WEAK_BULL,0.580446955351769,COMPRESSED,0.22,ACCUMULATION,0.27696858121005624,1,0.20702831159125223,1.0,True,34.99602177686838,61.06194690265489,1.0536560595802285,-0.03451178451178452,0.4609734751661706,0.028597303811959872
