timestamp,trend_regime,trend_confidence,vol_regime,vol_percentile,crypto_regime,crypto_confidence,hmm_regime,composite_score,regime_stability,favorable_for_long,adx,rsi_14,atr_ratio,drawdown_50,momentum_composite,trend_composite
2024-04-12 21:00:00,STRONG_BEAR,0.9076144607712409,EXTREME,1.0,MARKDOWN,0.6260915686169928,0,-0.5460915686169927,8.0,False,52.48838995581375,25.24528301886795,2.0011825169418285,-0.16317647058823526,-0.8152289215424817,-0.5
2024-04-12 22:00:00,STRONG_BEAR,0.8969073960914268,EXTREME,1.0,MARKDOWN,0.6175259168731415,0,-0.5375259168731414,9.0,False,55.11363341482799,27.868245743893425,2.0404924388419077,-0.1532941176470588,-0.7938147921828536,-0.5
2024-04-12 23:00:00,STRONG_BEAR,0.8956861469771268,EXTREME,1.0,MARKDOWN,0.6165489175817015,0,-0.5365489175817015,10.0,False,58.500328064122144,28.128502054538686,2.04009034443817,-0.15352941176470586,-0.7913722939542536,-0.5
2024-04-13 00:00:00,STRONG_BEAR,0.8929116481264877,EXTREME,1.0,MARKDOWN,0.6143293185011902,0,-0.5343293185011901,11.0,False,61.6435571732249,28.55551429632382,2.0544803669314238,-0.14823529411764702,-0.7858232962529754,-0.5
2024-04-13 01:00:00,STRONG_BEAR,0.8960085554058322,EXTREME,1.0,MARKDOWN,0.6168068443246658,0,-0.5368068443246659,12.0,False,64.83947646234978,27.767354596622923,2.0586790514893045,-0.1483529411764706,-0.7920171108116645,-0.5
2024-04-13 02:00:00,STRONG_BEAR,0.9121752532396525,EXTREME,1.0,MARKDOWN,0.629740202591722,0,-0.5497402025917221,13.0,False,67.86352367204054,25.18059855521156,2.111223872862324,-0.17776470588235296,-0.8243505064793051,-0.5
2024-04-13 03:00:00,STRONG_BEAR,0.8974992133651739,EXTREME,1.0,MARKDOWN,0.6179993706921392,0,-0.5379993706921391,14.0,False,72.5589362480486,28.783690393918448,2.064514748062844,-0.16588235294117648,-0.7949984267303478,-0.5
2024-04-13 04:00:00,STRONG_BEAR,0.8859880159886679,EXTREME,0.995,MARKDOWN,0.6072904127909343,0,-0.5285904127909344,15.0,False,75.32783004152104,31.39617292700214,2.0175941862688838,-0.15964705882352945,-0.7719760319773358,-0.5
2024-04-13 05:00:00,STRONG_BEAR,0.8208859680792747,EXTREME,0.99,MARKDOWN,0.5537087744634198,0,-0.4763087744634198,16.0,False,76.34609777620669,34.80947476828011,2.038795271629777,-0.14458823529411766,-0.6417719361585494,-0.5
2024-04-13 06:00:00,STRONG_BEAR,0.6174594949356877,EXTREME,0.995,MARKDOWN,0.3924675959485502,0,-0.3137675959485502,17.0,False,76.51972067881627,34.88132094943239,2.0347265543772077,-0.14717647058823533,-0.23491898987137544,-0.5
2024-04-13 07:00:00,WEAK_BEAR,0.5644023171867151,EXTREME,1.0,ACCUMULATION,0.35152185374937206,0,-0.2715218537493721,1.0,False,75.4934817894592,36.946826758147516,2.005606736420858,-0.1397647058823529,-0.1288046343734302,-0.5
2024-04-13 08:00:00,WEAK_BEAR,0.5536958690151339,EXTREME,0.98,ACCUMULATION,0.33695669521210714,0,-0.2621566952121071,2.0,False,72.647444880864,41.39123750960799,1.747687340907678,-0.14776470588235296,-0.10739173803026777,-0.5
2024-04-13 09:00:00,REVERSAL,0.5377021226805805,EXTREME,0.945,ACCUMULATION,0.3136616981444643,0,-0.18763830185553568,1.0,False,67.02714143507497,71.60904255319149,1.1672273734307037,-0.1576470588235294,0.07540424536116086,-0.5
2024-04-13 10:00:00,SIDEWAYS,0.5207066215758409,EXTREME,0.93,ACCUMULATION,0.29556529726067277,0,-0.20063470273932724,1.0,False,61.45562361571853,62.60945709281961,0.9430090093787826,-0.15211764705882355,0.04141324315168193,-0.5
2024-04-13 11:00:00,SIDEWAYS,0.5158682031323588,EXTREME,0.865,ACCUMULATION,0.272194562505887,0,-0.201905437494113,2.0,False,56.19474948387665,58.09617271835128,0.8639319863809648,-0.1408334317081809,0.031736406264717576,-0.5
2024-04-13 12:00:00,WEAK_BEAR,0.5081127234731846,EXTREME,0.835,ACCUMULATION,0.25699017877854763,0,-0.21989017877854766,1.0,False,51.17974187280316,51.10663983903422,0.8506548974943039,-0.14779837091252507,-0.016225446946369126,-0.5
2024-04-13 13:00:00,WEAK_BEAR,0.46250011444884365,EXTREME,0.82,ACCUMULATION,0.2488955386833332,0,-0.21569553868333322,2.0,False,45.888069109467715,51.15810674723061,0.8522612659862009,-0.1479164207295479,-0.007238846708333024,-0.5
2024-04-13 14:00:00,SIDEWAYS,0.4331740333505282,EXTREME,0.825,ACCUMULATION,0.2637776421917831,0,-0.19672235780821684,1.0,False,41.28269806107992,46.34634634634633,0.8437683924258704,-0.15393696139770988,0.040694105479457926,-0.5
2024-04-13 15:00:00,SIDEWAYS,0.6540911864011107,EXTREME,0.805,ACCUMULATION,0.46424486520791486,0,0.01054486520791488,2.0,False,37.56601048912171,44.13727359389894,0.8506317228991882,-0.15995750206587184,0.5568621630197872,-0.5
2024-04-13 16:00:00,SIDEWAYS,0.5614635052428844,EXTREME,0.805,ACCUMULATION,0.4219146349142048,0,-0.031785365085795284,3.0,False,33.594521160012846,57.44416873449132,0.787011501297214,-0.1607838507850313,0.45103658728551177,-0.5
2024-04-13 17:00:00,SIDEWAYS,0.3554549883366037,EXTREME,0.74,ACCUMULATION,0.27896657239814354,0,-0.15263342760185644,4.0,False,28.424677283892432,41.41876430205953,0.8279973504084772,-0.18073426986188168,0.1424164309953589,-0.5
2024-04-13 18:00:00,STRONG_BEAR,0.4707100726479512,EXTREME,0.79,MARKDOWN,0.4051599816794871,0,-0.37975998167948716,1.0,False,26.05100955485923,29.400570884871556,0.9140468485128662,-0.20788572777712197,-0.4203999541987178,-0.5
2024-04-13 19:00:00,STRONG_BEAR,0.3994189641037222,EXTREME,0.88,MARKDOWN,0.37853898073324366,0,-0.32973898073324365,2.0,False,25.624523818716764,33.868092691622095,0.9489325684190709,-0.18439381418958803,-0.28634745183310906,-0.5
2024-04-13 20:00:00,STRONG_BEAR,0.6585629563455933,EXTREME,0.91,CAPITULATION,0.5838474935463392,0,-0.5272474935463392,3.0,False,27.000358941266917,24.050632911392412,1.1499376774461585,-0.2410577263605241,-0.7771187338658481,-0.5
2024-04-13 21:00:00,STRONG_BEAR,0.7328029138289751,EXTREME,0.93,CAPITULATION,0.6335368593885534,0,-0.5717368593885533,4.0,False,28.963183959328344,15.600393700787379,1.3866785246208562,-0.30185338212725776,-0.8863421484713835,-0.5
2024-04-13 22:00:00,STRONG_BEAR,0.7030463878996689,EXTREME,0.95,CAPITULATION,0.5931840850360985,0,-0.5261840850360986,5.0,False,31.781628160454584,26.209677419354847,1.4512220817530537,-0.27021603116515164,-0.7704602125902462,-0.5
2024-04-13 23:00:00,STRONG_BEAR,0.7025501365979262,EXTREME,0.98,CAPITULATION,0.5774672545603333,0,-0.5026672545603333,6.0,False,34.82160683975095,33.090753424657535,1.5083341854995385,-0.24802266556486838,-0.7086681364008334,-0.5
2024-04-14 00:00:00,STRONG_BEAR,0.736496455361126,EXTREME,1.0,CAPITULATION,0.5881142890678972,0,-0.5081142890678971,7.0,False,37.63535940262545,32.24967490247073,1.5161862141113553,-0.2458977688584583,-0.7202857226697429,-0.5
2024-04-14 01:00:00,STRONG_BEAR,0.80549123176217,EXTREME,1.0,CAPITULATION,0.6132765645742507,0,-0.5332765645742508,8.0,False,41.38955260443566,28.420608108108112,1.5408696651157434,-0.26148034470546566,-0.7831914114356268,-0.5
2024-04-14 02:00:00,STRONG_BEAR,0.8259467197170285,EXTREME,1.0,CAPITULATION,0.5967623348502151,0,-0.516762334850215,9.0,False,45.49938011542597,32.172470978441126,1.5472186104358625,-0.249321213552119,-0.7419058371255377,-0.5
2024-04-14 03:00:00,STRONG_BEAR,0.864226688717601,EXTREME,1.0,CAPITULATION,0.5913813509740808,0,-0.5113813509740808,10.0,False,50.05713284771438,32.02641353693768,1.5412718748680105,-0.25073781135639234,-0.728453377435202,-0.5
2024-04-14 04:00:00,STRONG_BEAR,0.7253695177241437,EXTREME,0.9975,MARKDOWN,0.47954561417931496,0,-0.40019561417931504,11.0,False,54.26721346480779,33.88566694283347,1.5600975190813244,-0.24577971904143547,-0.4507390354482874,-0.5
2024-04-14 05:00:00,WEAK_BEAR,0.5258060501246705,EXTREME,1.0,ACCUMULATION,0.32064484009973643,0,-0.24064484009973647,1.0,False,56.53055834032199,38.81188118811881,1.5849918211559424,-0.22665564868374452,-0.0516121002493411,-0.5
2024-04-14 06:00:00,WEAK_BEAR,0.5139465755978032,EXTREME,1.0,ACCUMULATION,0.31115726047824255,0,-0.2311572604782426,2.0,False,58.49338955585208,40.43377226955848,1.5663805204621526,-0.21910046039428638,-0.027893151195606453,-0.5
2024-04-14 07:00:00,SIDEWAYS,0.5069929064957,EXTREME,0.995,ACCUMULATION,0.30409432519656,0,-0.21420567480344002,1.0,False,61.21351674597122,45.54494828957836,1.5234531604971262,-0.20492482538179224,0.013985812991400004,-0.5
2024-04-14 08:00:00,SIDEWAYS,0.5446277092788516,EXTREME,0.99,ACCUMULATION,0.33270216742308134,0,-0.1838978325769187,2.0,False,60.51911237237918,51.387110542040126,1.435753521220423,-0.1965132827324478,0.08925541855770333,-0.5
2024-04-14 09:00:00,SIDEWAYS,0.5274159594542268,EXTREME,0.97,ACCUMULATION,0.3129327675633814,0,-0.19686723243661858,3.0,False,58.313004110459374,46.549328392774434,1.3610495735112687,-0.19829222011385206,0.0548319189084536,-0.5
2024-04-14 10:00:00,SIDEWAYS,0.5673307456590269,EXTREME,0.95,ACCUMULATION,0.33886459652722145,0,-0.16413540347277855,4.0,False,53.25578392992759,58.77192982456139,1.1504962795553964,-0.2019686907020873,0.13466149131805363,-0.5
2024-04-14 11:00:00,SIDEWAYS,0.6659992740452646,EXTREME,0.88,ACCUMULATION,0.39679941923621165,0,-0.08240058076378833,5.0,False,50.228706432261845,84.7389558232932,0.8530956128400802,-0.19603889943074007,0.3319985480905292,-0.5
2024-04-14 12:00:00,SIDEWAYS,0.5417039083289849,EXTREME,0.855,ACCUMULATION,0.322996655289828,0,-0.147703344710172,6.0,False,45.85830892166998,68.37532580364903,0.7847898546950677,-0.21667457305502844,0.16624163822457005,-0.5
2024-04-14 13:00:00,SIDEWAYS,0.5296706207582041,EXTREME,0.85,ACCUMULATION,0.34455028815618877,0,-0.12444971184381123,7.0,False,41.77327605629682,63.81709741550697,0.7021835643743768,-0.21157495256166992,0.22387572039047193,-0.5
2024-04-14 14:00:00,SIDEWAYS,0.5073767982588837,EXTREME,0.84,ACCUMULATION,0.35033542619847524,0,-0.11526457380152474,8.0,False,38.44575155107896,57.14285714285714,0.7033903736460938,-0.21327242125510942,0.24583856549618816,-0.5
2024-04-14 15:00:00,SIDEWAYS,0.4239863112237764,EXTREME,0.84,ACCUMULATION,0.31854879424887605,0,-0.14705120575112393,9.0,False,34.08003184126813,62.65060240963857,0.6833720288869789,-0.20566337117051137,0.1663719856221902,-0.5
2024-04-14 16:00:00,SIDEWAYS,0.5166957906905857,EXTREME,0.83,ACCUMULATION,0.427000549719861,0,-0.03519945028013902,10.0,False,29.41951035407595,60.71805702217533,0.6591822020805439,-0.19543894065718492,0.4450013742996524,-0.5
2024-04-14 17:00:00,SIDEWAYS,0.6161950477688892,EXTREME,0.81,ACCUMULATION,0.5309663619649978,0,0.07556636196499773,11.0,False,25.623709531264204,64.21471172962228,0.6801203436934297,-0.18393208661417323,0.7199159049124944,-0.5
