time,open,high,low,close,mama,fama,kama,signal
1767420000,90034.4,90136.8,89850.1,89868.0,89999.18150215776,89328.13802057161,88944.83097126098,0
1767423600,89868.0,89950.0,89306.5,89566.9,89998.54488513287,89328.63167160857,88944.83230062002,0
1767427200,89566.9,89828.9,89414.9,89662.6,89996.50514253488,89330.65922140768,88944.85717894584,0
1767430800,89662.6,89972.0,89630.0,89788.3,89975.03777355848,89363.87913127898,88952.92314045387,0
1767434400,89788.3,89868.4,89698.6,89746.3,89974.11828120617,89365.10566728724,88952.93545062692,0
1767438000,89746.3,89799.4,89667.0,89746.6,89972.12537768984,89367.76420467804,88952.99112784634,0
1767441600,89746.6,90044.0,89658.5,90035.9,89972.79979288141,89370.963323523,88953.09976178211,0
1767445200,90035.9,90060.5,89926.0,90005.7,89973.17692352243,89374.41487019829,88953.22267077288,0
1767448800,90005.7,90239.9,89956.2,90129.0,89975.2065969514,89378.32767641319,88953.39701944213,0
1767452400,90129.0,90129.1,89963.8,89973.6,89975.20222329642,89379.14011519092,88953.40437571288,0
1767456000,89973.6,90214.9,89909.9,90104.7,89992.58368593291,89420.30895521221,88971.45510566505,0
1767459600,90104.7,90128.7,90031.0,90096.2,89992.72546278538,89420.7005702367,88971.45718270857,0
1767463200,90096.2,90196.9,90031.7,90142.5,89993.05254267807,89421.32552567041,88971.46264617334,0
1767466800,90142.5,90155.8,90061.5,90124.4,89993.85693362767,89423.07865851483,88971.50327966841,0
1767470400,90124.4,90375.2,90024.4,90366.9,89997.30789011274,89425.73470585806,88971.61190323545,0
1767474000,90366.9,90749.7,90313.7,90568.8,90007.92336161548,89431.14178583125,88972.0969076176,0
1767477600,90568.8,90734.3,90493.1,90590.9,90074.46578113736,89467.85709512972,88990.8488666967,0
1767481200,90590.9,90705.7,90473.5,90640.4,90150.03319497676,89513.40150818191,89016.46340282838,0
1767484800,90640.4,91600.0,90640.4,91336.8,90635.130734363,89742.65804163685,89261.87334645947,0
1767488400,91336.8,91483.0,91004.3,91229.4,90745.59270772876,89835.87011634737,89304.36248516449,0
1767492000,91229.4,91300.0,91077.7,91133.2,90763.21400654952,89856.9494460255,89306.61921289594,0
1767495600,91133.2,91352.6,91079.4,91227.1,90793.11320393776,89887.11908401924,89310.28376966727,0
1767499200,91227.1,91583.2,91180.6,91401.3,91191.50614456748,90314.33864890928,89716.03401781726,0
1767502800,91401.3,91495.9,91343.8,91481.9,91333.84367247407,90564.19556224933,89909.59417278325,0
1767506400,91481.9,91806.4,91231.1,91231.2,91328.43483648782,90584.33145951886,89911.58493138768,0
1767510000,91231.2,91538.9,91213.7,91523.9,91339.604184625,90605.9105067865,89914.27097806355,0
1767513600,91523.9,91534.1,91166.0,91368.0,91352.31071345064,90772.90968635204,90089.67665484386,0
1767517200,91368.0,91478.6,91245.6,91459.4,91403.55184963996,90923.78762203084,90271.17306029458,0
1767520800,91459.4,91618.9,91420.3,91595.3,91420.88682360062,90946.25772591168,90277.41864155306,0
1767524400,91595.3,91595.3,91238.8,91304.0,91416.0068188897,90956.06369768876,90278.53893329824,0
1767528000,91304.0,91359.9,91085.6,91142.8,91327.8369557724,91016.05341062698,90341.84601588728,0
1767531600,91142.8,91267.2,91015.6,91263.1,91325.5674183324,91021.47885595658,90342.61612618784,0
1767535200,91263.1,91411.3,91144.8,91338.3,91326.02091273754,91026.90226978125,90343.46939726314,0
1767538800,91338.3,91380.5,91080.1,91327.2,91326.44420731708,91080.67033366438,90428.82378679642,0
1767542400,91327.2,91449.7,91241.8,91317.3,91323.65677559146,91117.70515219148,90488.13386693552,0
1767546000,91317.3,91439.3,91299.9,91336.7,91323.997997682,91120.40355228775,90488.57262502026,0
1767549600,91336.7,91336.8,90978.0,91206.6,91321.62288030372,91122.43901938367,90488.81006716538,0
1767553200,91206.6,91209.3,90861.3,91136.3,91318.62357818098,91124.02656422078,90488.95332588474,0
1767556800,91136.3,91346.2,91120.1,91313.3,91318.5744155735,91124.92487728456,90489.02298091566,0
1767560400,91313.3,91418.2,91174.6,91277.5,91318.49452881645,91125.11311674594,90489.02590579388,0
1767564000,91277.5,91400.0,91143.0,91208.5,91318.15589730984,91125.41026956038,90489.03251658542,0
1767567600,91208.5,91589.1,91208.5,91531.2,91342.37794525096,91137.74433883498,90501.01602670332,0
1767571200,91531.2,92423.9,91511.1,92401.6,91373.80990174224,91141.24691058994,90502.22984832998,0
1767574800,92401.6,93398.2,92274.2,92963.7,91434.96396538043,91146.89572602692,90504.60552793086,0
1767578400,92963.7,93160.8,92733.2,93038.1,92222.94756238654,91411.3496395655,90852.8057395818,0
1767582000,93038.1,93209.7,92859.1,92880.0,92474.5440075786,91614.90715509036,91047.12194611576,0
1767585600,92880.0,92963.0,92333.1,92601.8,92485.91520088016,91653.8224182046,91055.70711717996,0
1767589200,92601.8,92732.7,92354.9,92371.0,92483.16076521749,91663.76174347196,91056.29251307024,0
1767592800,92371.0,92506.2,92151.6,92491.0,92483.3461638549,91673.45336765458,91056.91641965948,0
1767596400,92491.0,92640.4,92481.1,92523.9,92484.74806316385,91687.47612827478,91058.11583505812,0
1767600000,92523.9,92778.3,92455.6,92482.5,92484.65971931296,91703.13989373948,91059.53602564424,0
1767603600,92482.5,92841.6,92315.7,92690.0,92493.04000837605,91719.25848301347,91061.25647985336,0
1767607200,92690.0,93156.2,92668.5,93085.5,92764.2620639662,91958.45439778588,91313.50111609945,0
1767610800,93085.5,93164.5,92872.7,93134.2,92781.60620413568,91977.75068902755,91315.84678957082,0
1767614400,93134.2,93209.9,92750.0,92875.6,92785.17613106774,91993.08388099338,91317.3233492406,0
1767618000,92875.6,93006.3,92520.3,92740.2,92783.67991167516,92006.23424636186,91318.41775140144,0
1767621600,92740.2,93674.0,92401.4,93427.4,93083.00436145568,92256.57878903358,91587.029307658,0
1767625200,93427.4,94034.8,93167.5,93952.9,93129.84157004116,92280.0880407252,91590.69218126156,0
1767628800,93952.9,94090.2,93584.8,93705.6,93155.82264883,92299.84678733438,91593.2746081658,0
1767632400,93705.6,94485.0,93253.8,94319.4,93216.02310710918,92323.54707432412,91597.28473565412,0
1767636000,94319.4,94517.9,93921.9,94456.2,93893.2585744711,92752.14089328628,92047.82601807588,0
1767639600,94456.2,94505.9,94134.7,94301.6,94089.00696270568,93072.57051665278,92347.2210062542,0
1767643200,94301.6,94774.0,94034.8,94171.2,94091.893309721,93090.4681354674,92348.7497696988,0
1767646800,94171.2,94228.6,93803.7,94093.2,94091.9257109124,93102.88439780484,92349.57288631969,0
1767650400,94093.2,94402.3,94009.3,94171.1,94094.4952553576,93118.9754053793,92351.04424790815,0
1767654000,94171.1,94200.0,93843.2,93862.9,94089.66090667344,93129.1065114088,92351.5726732464,0
1767657600,93862.9,93991.4,93555.8,93808.8,94082.10172381756,93141.9311247676,92352.36327297764,0
1767661200,93808.8,94163.4,93731.6,93773.9,94072.0199694784,93157.14344598666,92353.4274947317,0
1767664800,93773.9,93873.7,93526.5,93620.5,93954.02367010406,93261.26831736176,92418.82452056283,0
1767668400,93620.5,93934.7,93600.1,93762.5,93948.6702394805,93270.87537663164,92419.60140090542,0
1767672000,93762.5,93999.8,93730.3,93806.3,93944.41929841628,93280.9308331868,92420.49609604925,0
1767675600,93806.3,93827.9,93572.1,93600.0,93937.34815047026,93287.66916635538,92420.8964323034,0
1767679200,93600.0,93947.8,93548.3,93774.9,93934.68915063803,93292.96447450347,92421.20224971716,0
1767682800,93774.9,93786.1,93133.2,93252.0,93932.51233471156,93293.98410251908,92421.21048551968,0
1767686400,93252.0,93424.6,93171.0,93233.8,93926.88252640012,93296.53386200524,92421.25907523357,0
1767690000,93233.8,93573.9,93225.7,93461.6,93919.4859901607,93301.48535677444,92421.48184760335,0
1767693600,93461.6,93652.4,93408.0,93576.7,93906.58149223312,93312.8750606278,92423.05798781854,0
1767697200,93576.7,93907.0,93570.5,93843.4,93904.715242766,93321.61592274968,92424.26088565412,0
1767700800,93843.4,93991.1,93788.9,93871.6,93904.3233052303,93325.06425766212,92424.45409556852,0
1767704400,93871.6,93871.7,93645.0,93723.6,93900.76050510933,93330.7389288326,92424.86437144518,0
1767708000,93723.6,94453.7,93520.8,93842.1,93899.56128355776,93336.5532669936,92425.34178193352,0
1767711600,93842.1,94311.0,93343.1,93643.1,93844.15999260124,93391.38038847323,92470.55612143395,0
1767715200,93643.1,93778.0,92322.0,92686.4,93799.79303763776,93399.20585563732,92470.7632629393,0
1767718800,92686.4,92764.9,91549.7,91594.9,93687.10131128332,93406.56300071251,92469.4952685405,-1
1767722400,91594.9,92229.0,91272.4,92043.5,93620.60465520428,93410.89283854717,92469.05155564356,0
1767726000,92043.5,92366.6,91900.0,92112.0,93567.97737360404,93413.63276515184,92468.75540249758,0
1767729600,92112.0,92705.0,92112.0,92511.8,93312.63475998108,93401.42407026047,92470.6998100706,0
1767733200,92511.8,93861.9,92373.4,93258.9,93312.17938065922,93401.04591479606,92470.75172178751,0
1767736800,93258.9,93547.7,92970.7,93370.8,93312.42190519984,93400.86258768816,92470.76649654497,0
1767740400,93370.8,93794.6,93340.7,93763.3,93312.42764338748,93400.8620249459,92470.7664967543,0
1767744000,93763.3,93763.3,92643.3,92701.8,93303.19344384312,93400.12352974602,92470.8116437453,0
1767747600,92701.8,92890.5,92320.7,92442.0,93289.63853153992,93399.25403029022,92470.8055852655,0
1767751200,92442.0,93045.0,92234.2,92949.2,93253.08217605617,93391.40604927448,92475.74529280986,0
1767754800,92949.2,93114.8,92740.0,92813.6,93250.4436700445,93390.98290346187,92475.75675033063,0
1767758400,92813.6,92927.0,92588.2,92668.1,93246.00956527104,93390.43097252835,92475.7670688168,0
1767762000,92668.1,92856.9,92505.5,92538.6,93237.1032603176,93389.4657725722,92475.77581394128,0
1767765600,92538.6,92893.6,92523.7,92616.6,93155.42832026591,93374.06295673754,92477.90509979536,0
1767769200,92616.6,92893.0,92616.6,92883.9,93151.85680364024,93372.60157515985,92477.96640624138,0
1767772800,92883.9,92980.2,92688.2,92718.9,93145.14121045504,93370.8375062478,92478.01573020182,0
1767776400,92718.9,92718.9,91594.4,91700.5,93108.8337508556,93367.5451002528,92477.63700633711,0
1767780000,91700.5,91997.0,91592.2,91960.1,92852.77347380832,93310.17211665878,92457.33459558398,0
1767783600,91960.1,92255.6,91925.5,92090.0,92711.30253647068,93254.6362047784,92446.933625222,0
1767787200,92090.0,92183.0,91970.8,91996.5,92704.73667350302,93252.11063667806,92446.8990309069,0
1767790800,91996.5,92287.8,91864.1,92043.2,92700.1500437882,93250.19718353316,92446.88094701136,0
1767794400,92043.2,92141.0,91355.3,91967.0,92690.94581332132,93246.68666168026,92446.80625859134,0
1767798000,91967.0,92003.3,91001.0,91341.3,92675.30577500466,93243.3760082952,92446.67450782048,0
1767801600,91341.3,91797.2,91148.8,91259.0,92647.28916610354,93237.48027157524,92446.29714994594,0
1767805200,91259.0,91693.7,91020.4,91250.1,92529.54812988215,93207.65157480334,92440.57858872676,0
1767808800,91250.1,91446.7,90734.9,90902.1,92456.88292507698,93190.89074639598,92438.67255342544,0
1767812400,90902.1,91283.3,90674.1,91186.7,91885.04316327354,92896.94270310958,92286.30209119504,0
1767816000,91186.7,91312.0,90777.2,91052.6,91856.41675548191,92879.0516797889,92285.30173142192,0
1767819600,91052.6,91239.9,91040.3,91092.1,91833.86728136487,92863.6337536668,92284.54696159622,0
1767823200,91092.1,91399.8,90882.1,91181.2,91806.11157459012,92841.14735336124,92283.3099107975,0
1767826800,91181.2,91489.4,91010.0,91369.9,91791.15471316666,92823.14623265529,92282.57268631802,0
