asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
BTC,FAIL,binance,1H,2024-01-23,2026-01-22,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,3.25,4.25,8.0,9.5,7,23,12,27,78,3.1184321922126728,15.06399347334282,237,2.974971048812111,4.689623042912139,69,-1.7870920427387291,-2.917568079414634,72,-6.0216338535938885,0.6619245302487757,-0.5730738821903657,0.688,
