metric,mean,std,ci_lower_95,ci_upper_95
sharpe,3.829873853953002,1.1090536059710727,1.7112659035310454,6.075980689239245
total_return,9.123392680846674,2.4327618976697343,4.26433543674884,13.93290315372234
profit_factor,1.5991236164448743,0.21415257056901071,1.2302356095004108,2.069475691047152
