metric,mean,std,ci_lower_95,ci_upper_95
sharpe,0.9233376704918433,1.0074935429834777,-1.0537763762781192,2.925551131204988
total_return,3.652365244935952,3.9761233836746825,-4.1257359778174,11.531838881013204
profit_factor,1.1099159703825578,0.1199213726685776,0.8936278880266382,1.3655530306302945
