metric,mean,std,ci_lower_95,ci_upper_95
sharpe,6.088477316457274,1.064207133625365,4.0436745246038885,8.202246643543809
total_return,22.839552508918306,3.739595843392045,15.470334122186527,30.072458257848222
profit_factor,1.822671738210731,0.1887240670510291,1.487208579831436,2.2232234276353844
