fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,9.32234495267239,1.3803282986027907,-5.640691831132716,1.3199229434934248,375,Base,39.0,34.0
10.0,5.0,7.774772797743346,1.147037645423332,-5.987734622509944,1.2602867899129915,375,Stress1,39.0,34.0
