fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,17.467232645703067,1.8339477505453248,-4.441110287649963,1.4180722851991714,550,Base,27.0,22.0
10.0,5.0,13.12121281222085,1.375634518082087,-4.875208250982565,1.295612035286637,550,Stress1,27.0,22.0
