fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,43.93319852359261,2.804374923563097,-4.873058507250327,1.7488279771927946,495,Base,40.0,35.0
10.0,5.0,36.942568264841235,2.362232487994871,-6.29849558326182,1.5823764542545988,495,Stress1,40.0,35.0
