tenkan,kijun,tenkan_5,kijun_5,sharpe,return,max_dd,trades,mean_sharpe,std_sharpe,variance_pct
6,18,7,19,2.0587837737050485,10.232963893045156,-2.4063381727264965,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,7,20,2.0587837737050485,10.232963893045156,-2.4063381727264965,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,7,21,2.107109778982387,10.474354286168097,-2.4008953007909617,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,7,22,2.078191872304898,10.328188036452634,-2.404188113453909,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,7,23,2.0298557987865196,10.086797643329692,-2.4096459423255334,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,8,19,2.058699332265043,10.232494498337697,-2.4063381727264965,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,8,20,2.058699332265043,10.232494498337697,-2.4063381727264965,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,8,21,2.275879080471386,11.230715098834022,-2.4008953007909617,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,8,22,2.2467980529569633,11.084548849118537,-2.404188113453909,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,8,23,2.1981294882686284,10.843158455995594,-2.4096459423255334,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,9,19,2.3088057314611574,11.42071383285459,-2.396628494770059,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,9,20,2.3088057314611574,11.42071383285459,-2.396628494770059,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,9,21,2.357317854469268,11.662104225977533,-2.3912294093839437,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,9,22,2.3283323220344125,11.515937976262048,-2.394495743965075,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,9,23,2.2798076119460347,11.274547583139105,-2.399909606040773,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,10,19,2.2816992409623196,11.276338958503885,-2.3966285056492675,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,10,20,2.2816992409623196,11.276338958503885,-2.3966285056492675,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,10,21,2.3302499023414867,11.517729351626826,-2.3912294202142026,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,10,22,2.3012366190066293,11.371563101911342,-2.3944957548249213,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,10,23,2.252673331950734,11.1301727087884,-2.3999096169497913,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,11,19,2.2542035948862056,11.131621912239131,-2.3998770414199178,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,11,20,2.2542035948862056,11.131621912239131,-2.3998770414199178,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,11,21,2.302799829350821,11.373012305362074,-2.394463326100016,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,11,22,2.2737562263398114,11.226846055646611,-2.3977385075368063,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,18,11,23,2.2251475932990386,10.985455662523647,-2.4031670596889265,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,7,19,2.0587837737050485,10.232963893045156,-2.4063381727264965,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,7,20,2.0587837737050485,10.232963893045156,-2.4063381727264965,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,7,21,2.107109778982387,10.474354286168097,-2.4008953007909617,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,7,22,2.078191872304898,10.328188036452634,-2.404188113453909,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,7,23,2.0298557987865196,10.086797643329692,-2.4096459423255334,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,8,19,2.058699332265043,10.232494498337697,-2.4063381727264965,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,8,20,2.058699332265043,10.232494498337697,-2.4063381727264965,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,8,21,2.275879080471386,11.230715098834022,-2.4008953007909617,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,8,22,2.2467980529569633,11.084548849118537,-2.404188113453909,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,8,23,2.1981294882686284,10.843158455995594,-2.4096459423255334,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,9,19,2.3088057314611574,11.42071383285459,-2.396628494770059,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,9,20,2.3088057314611574,11.42071383285459,-2.396628494770059,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,9,21,2.357317854469268,11.662104225977533,-2.3912294093839437,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,9,22,2.3283323220344125,11.515937976262048,-2.394495743965075,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,9,23,2.2798076119460347,11.274547583139105,-2.399909606040773,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,10,19,2.2816992409623196,11.276338958503885,-2.3966285056492675,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,10,20,2.2816992409623196,11.276338958503885,-2.3966285056492675,501,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,10,21,2.3302499023414867,11.517729351626826,-2.3912294202142026,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,10,22,2.3012366190066293,11.371563101911342,-2.3944957548249213,504,2.2747412027778875,0.09234842565520329,4.05973328053444
6,19,10,23,2.252673331950734,11.1301727087884,-2.3999096169497913,501,2.2747412027778875,0.09234842565520329,4.05973328053444
