metric,mean,std,ci_lower_95,ci_upper_95
sharpe,3.7151490182865365,1.0611424301993897,1.7024650897581537,5.832599404525752
total_return,11.156709911582322,3.01562321368121,5.270611575811294,16.972279579003793
profit_factor,1.5324595312344385,0.18313295788903178,1.2137421980070107,1.9230598897546292
