fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,20.259525314866323,2.127111181521012,-3.2424686125820723,1.4527374692174277,525,Base,29.0,24.0
10.0,5.0,15.550411388999263,1.6258834198955736,-4.577403441194994,1.3286281272105365,525,Stress1,29.0,24.0
