asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe_pardo,return_efficiency,degradation_pct,mc_p,error
DOGE,SUCCESS,binance,1H,2024-01-27,2026-01-26,17520,42,,2.5,3.5,5.5,10.0,14,26,10,16,52,2.254296010468721,13.040840204716208,303,-0.5529835305952715,-1.074770933272562,111,3.0537059800376807,5.824862101434181,99,-1.5470346067575025,1.739749974740267,1.3546162375555744,0.44666309915580626,0.0,0.006,
ANKR,SUCCESS,binance,1H,2024-01-27,2026-01-26,17520,42,,2.75,3.0,8.0,10.0,8,39,8,16,52,3.9347046074543672,19.69408595915261,265,0.37699174285987225,0.60968025121928,111,3.3506965137106874,5.285632443899968,75,-1.2413525834614192,2.247244247170733,0.8515751112199716,0.26838678651361975,14.842488878002836,0.0,
ETH,SUCCESS,binance,1H,2024-01-27,2026-01-26,17520,42,,4.25,2.25,5.5,10.0,6,34,14,23,52,2.1050613045641287,6.780614176418354,258,0.27910174303970675,0.3462278803054941,114,4.184365637891097,4.236034405164979,78,-1.0249946405197718,2.6111899200336746,1.9877642654960619,0.6247272437203515,0.0,0.0,
JOE,FAIL,binance,1H,2024-01-27,2026-01-26,17520,42,WFE_PARDO<0.6; OVERFIT,4.75,5.0,6.5,9.5,9,22,11,16,52,3.8121295683988325,15.250673235327161,225,2.6009490960506794,3.088387338854326,63,2.1193797761181283,3.0359364254252785,75,-1.519025488048209,1.5928818629390546,0.5559569101971286,0.1990690101727926,44.40430898028714,0.004,
