asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
HBAR,1.0734983107040525,0.038,True,20.682001376725843,False,-0.04369745661315558,False,66.1871106332221,False,0.5933042191795577,False,0.0,True,0.1746993049639943,False,False,
