iteration,sharpe,return,max_dd,actual_sharpe,p_value
1,-0.972604423563999,-13.386230650712072,-0.1931333744096776,2.184549350843414,0.0
2,-0.006954958124775323,-0.555705304276255,-0.1513284913254278,2.184549350843414,0.0
3,-0.11755448249836692,-2.969298339683879,-0.18245884002313617,2.184549350843414,0.0
4,-0.2565859713769245,-6.8780727609400465,-0.16307716621015145,2.184549350843414,0.0
5,0.2036152628427739,2.2390957230460806,-0.1491975980169673,2.184549350843414,0.0
6,-0.34296569328663734,-6.55791019787112,-0.1399949091458842,2.184549350843414,0.0
7,0.09298579446505621,0.8362751184222805,-0.13550848428707896,2.184549350843414,0.0
8,-0.6150713702359085,-11.185613339633527,-0.22616775132646394,2.184549350843414,0.0
9,-0.0830307062049158,-1.8898542945128383,-0.14064203593976798,2.184549350843414,0.0
10,-0.28944645320290807,-5.480262385974033,-0.18202344776657742,2.184549350843414,0.0
11,-2.140274487249024,-27.57656135504328,-0.3060133163610703,2.184549350843414,0.0
12,-0.3289594875301122,-5.711207529566198,-0.14340464420410115,2.184549350843414,0.0
13,0.18849553051164666,2.61109246492206,-0.16276582814981944,2.184549350843414,0.0
14,0.33011343972260315,4.854945333245531,-0.15747847404712167,2.184549350843414,0.0
15,1.1701576134300096,20.765770328843214,-0.10912956167547794,2.184549350843414,0.0
16,0.5972723269416954,9.629922530083924,-0.09479473971734143,2.184549350843414,0.0
17,0.80571280016431,12.922047447294304,-0.07270474702038598,2.184549350843414,0.0
18,1.3037027938861105,23.079503859035167,-0.11309650095537538,2.184549350843414,0.0
19,-0.7984190246961652,-11.197949324802215,-0.14005941192511073,2.184549350843414,0.0
20,0.14950303037601315,1.5785242052088755,-0.12182096656977703,2.184549350843414,0.0
21,-0.5506783123812418,-10.718852529251476,-0.2179870031413228,2.184549350843414,0.0
22,-0.8220696606006269,-13.327611026744412,-0.17764462198640374,2.184549350843414,0.0
23,0.2828043633357738,4.229267019532967,-0.1497875003142577,2.184549350843414,0.0
24,1.3010012875723884,32.768682303633035,-0.08465939275421963,2.184549350843414,0.0
25,-0.4606253846106732,-6.9825849194316785,-0.18530667410111168,2.184549350843414,0.0
26,0.5117405392538787,7.623385287080753,-0.12922482689259385,2.184549350843414,0.0
27,-0.1806843633666516,-2.8981232220685493,-0.13952250647422182,2.184549350843414,0.0
28,-0.29543586526907445,-4.321021742190445,-0.08552396547693364,2.184549350843414,0.0
29,0.5436495301028045,9.276766582800722,-0.10924281027590266,2.184549350843414,0.0
30,-0.4174405175988847,-6.659268228383242,-0.18350663658545852,2.184549350843414,0.0
31,-1.673220316416576,-22.96676762087503,-0.26838403227119645,2.184549350843414,0.0
32,-0.0020847497202915346,-0.5339770986836467,-0.08939183445203924,2.184549350843414,0.0
33,0.47709075544579255,9.632938727172125,-0.11667330576381352,2.184549350843414,0.0
34,-0.7998352929055638,-13.295090953955935,-0.1504609811333636,2.184549350843414,0.0
35,0.9275748781507892,16.97906459867131,-0.0745052443469677,2.184549350843414,0.0
