asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard008_pbo,guard008_pass,guard_wfe,guard_wfe_pass,overfit_psr,overfit_dsr,overfit_sr_star,all_pass,error
SHIB,2.1928764037777677,0.0,True,5.825552502769468,True,2.0753322128902467,True,22.707880481781313,True,1.6680899990619469,True,0.0,True,,True,,False,0.9996106717573336,,,False,
DOT,2.3853469947810533,0.0,True,5.852472883570532,True,2.6003014623442198,True,13.560066431805168,True,1.8527691274266187,True,1.229213634590815e-14,True,,True,,False,0.9993380436353323,,,False,
NEAR,1.5105033576592015,0.006,True,18.230420025736436,False,0.8687309247548763,False,29.65840360598029,True,1.2683421096443968,True,0.0,True,,True,,False,0.9792989019851825,,,False,
TIA,1.8165964739628304,0.0,True,10.8504639626719,True,1.3497108600911416,True,23.985854917023353,True,1.6044442921185211,True,1.1442574048554736e-14,True,,True,,False,0.99090466296481,,,False,
