metric,mean,std,ci_lower_95,ci_upper_95
sharpe,5.619021413831793,0.9962475263065128,3.692635381375346,7.575297871341942
total_return,28.299495439116615,5.050232907270021,18.393023300815834,38.220847806215204
profit_factor,1.8394634066092934,0.19461296309242546,1.4906324240827695,2.2482635470347225
