fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,31.16297518259241,2.300699788478936,-5.03103780138151,1.5366608014135195,518,Base,38.0,33.0
10.0,5.0,25.911137296031384,1.9088573389409704,-5.8796387936633,1.4208067583432213,518,Stress1,38.0,33.0
