metric,mean,std,ci_lower_95,ci_upper_95
sharpe,1.4847453632228171,0.9803713532605338,-0.45237137382785203,3.368480869535175
total_return,8.266654126315716,5.505715911665736,-2.4352003785956757,19.048195860765794
profit_factor,1.1728558177712556,0.11921151791113131,0.9540833519523882,1.4186992198297093
