fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,12.194726907258246,1.0734983130099927,-5.4362146217272755,1.2656618692133936,459,Base,17.0,12.0
10.0,5.0,6.637680107390143,0.5933042237630257,-8.145886259874802,1.1333066991910996,459,Stress1,17.0,12.0
