metric,mean,std,ci_lower_95,ci_upper_95
sharpe,4.389639944721086,1.0363923663174077,2.3971053254779515,6.438108991549789
total_return,13.46723345945572,3.0785538061565134,7.452949402351454,19.526325395490005
profit_factor,1.6973012516248747,0.2109685780133958,1.330618275538919,2.1479977044225023
