iteration,sharpe,return,max_dd,actual_sharpe,p_value
1,-1.8386771385872267,-38.64066522657016,-0.3878940509803942,3.0777231929279663,0.0
2,-0.8128730753340083,-10.65504228776768,-0.154011703439507,3.0777231929279663,0.0
3,-1.2429060842474733,-20.65979939049375,-0.2167009899633261,3.0777231929279663,0.0
4,-1.350931400155166,-23.089728224195692,-0.24542237355034346,3.0777231929279663,0.0
5,-1.6718690746679228,-24.36421576632297,-0.2510924850701115,3.0777231929279663,0.0
6,-0.8702697681311908,-12.660612748036925,-0.12854215537106317,3.0777231929279663,0.0
7,-1.022613122321015,-19.41271390036825,-0.2607969076451847,3.0777231929279663,0.0
8,-1.517185352435457,-17.89808236842735,-0.20425508668566528,3.0777231929279663,0.0
9,-2.0834004642113015,-29.821707754604265,-0.30048727058571145,3.0777231929279663,0.0
10,-0.8317213062526965,-11.876303562502976,-0.21899639811811422,3.0777231929279663,0.0
11,-1.6124084277561102,-26.920772317230636,-0.293867056622497,3.0777231929279663,0.0
12,-1.2309102117893882,-19.895703508926577,-0.2347744234000202,3.0777231929279663,0.0
13,-0.6752871681282265,-13.926148413476437,-0.29338426444892474,3.0777231929279663,0.0
14,-0.3239847739568171,-4.306427014991899,-0.0899407358408526,3.0777231929279663,0.0
15,-0.8646901841769886,-18.857214029400193,-0.2185511573387955,3.0777231929279663,0.0
16,-1.2230872187577924,-26.514272748804434,-0.2828531770429008,3.0777231929279663,0.0
17,-0.48509249177351865,-7.1489052809603715,-0.09548306737846357,3.0777231929279663,0.0
18,-0.8845042986809049,-15.508892522909157,-0.1987523767452003,3.0777231929279663,0.0
19,-0.8349592021405393,-10.919957845956564,-0.14500159313133698,3.0777231929279663,0.0
20,-0.07638058102307752,-2.398630543200686,-0.19735013216850916,3.0777231929279663,0.0
21,-1.4512065845859403,-30.023229294315367,-0.3025669213841343,3.0777231929279663,0.0
22,-1.9911352879670734,-31.684779111175242,-0.3428121559177618,3.0777231929279663,0.0
23,-2.3292352801433656,-37.282883863452554,-0.38291011194033175,3.0777231929279663,0.0
24,-1.326898439249158,-34.23927521592055,-0.3849200816935715,3.0777231929279663,0.0
25,-0.8225336336142856,-14.967594808193097,-0.19459979654404602,3.0777231929279663,0.0
26,-1.693680304641396,-31.859761190538716,-0.3392921941782536,3.0777231929279663,0.0
27,-1.931173624952885,-29.275679248142662,-0.29778802042178576,3.0777231929279663,0.0
28,-1.6705319276371267,-38.29396526721502,-0.4014088996530192,3.0777231929279663,0.0
29,-0.9087960761514581,-12.417750375403669,-0.14012282662436204,3.0777231929279663,0.0
30,-1.5264680283374308,-39.922440583425434,-0.41140170880354676,3.0777231929279663,0.0
31,-0.5917446284938621,-8.702486855617186,-0.14135596012874496,3.0777231929279663,0.0
32,-1.6278463898665092,-23.19243230649165,-0.25134788852028156,3.0777231929279663,0.0
33,-2.4935340631900162,-52.22210236574847,-0.5279659777960742,3.0777231929279663,0.0
34,-1.6627264618024662,-27.806047070045935,-0.2872755220652259,3.0777231929279663,0.0
35,-0.8872187893476038,-21.393839186914665,-0.2895634667093412,3.0777231929279663,0.0
36,-1.6299536400591959,-21.16187554659802,-0.2165656955945119,3.0777231929279663,0.0
37,-0.8607294461903217,-17.030248800580228,-0.21490903923421323,3.0777231929279663,0.0
38,-1.4147788678695017,-24.6792249299829,-0.2751792363747416,3.0777231929279663,0.0
39,-0.5741474146839866,-13.048532919908606,-0.20426937928307898,3.0777231929279663,0.0
40,-2.0763820985249892,-26.74890608036553,-0.28253250764670235,3.0777231929279663,0.0
41,-1.4114071972567337,-20.22517225259588,-0.2215925972842414,3.0777231929279663,0.0
42,-1.7356725988572903,-20.14816928529258,-0.2083159002783156,3.0777231929279663,0.0
43,-0.8404957850031562,-14.025157086110084,-0.20144725742366976,3.0777231929279663,0.0
44,-0.727986558574271,-12.634920360709934,-0.15903474361523262,3.0777231929279663,0.0
45,-1.1781465913808882,-16.857597460813235,-0.20613228445959397,3.0777231929279663,0.0
46,-1.5660832743628308,-28.977748868313302,-0.3192746940494008,3.0777231929279663,0.0
47,-1.8721522915444957,-22.417456038927284,-0.22417456038927286,3.0777231929279663,0.0
48,-1.8415731235916402,-22.311496513300575,-0.22679663595233468,3.0777231929279663,0.0
49,-0.476957005243075,-7.290660774779923,-0.13078447443834884,3.0777231929279663,0.0
50,-2.0749032617831933,-38.21321420280572,-0.39125347702377866,3.0777231929279663,0.0
51,-1.4939391825961021,-27.80010704027872,-0.3257479601889689,3.0777231929279663,0.0
52,-1.0191887813274039,-17.451293324423446,-0.19064855539811643,3.0777231929279663,0.0
53,-0.4955147767955388,-10.540845356327267,-0.21397123505208904,3.0777231929279663,0.0
54,-2.0018802148506363,-31.77933713900869,-0.3203202998971013,3.0777231929279663,0.0
55,-1.0066910499888317,-14.469031536746446,-0.16910515165457296,3.0777231929279663,0.0
56,-0.8371782082364241,-11.918700520013303,-0.17653650724100423,3.0777231929279663,0.0
57,0.3418619415310939,5.102834810435186,-0.08242574942939951,3.0777231929279663,0.0
58,-0.8120250236232854,-15.138438363611717,-0.24075411716567174,3.0777231929279663,0.0
59,-1.0155434149568947,-13.284422930268502,-0.14938351446160025,3.0777231929279663,0.0
60,-1.2659498246807175,-22.491192733453257,-0.2332726211794104,3.0777231929279663,0.0
61,-2.123709978814421,-45.9951162499809,-0.4689385748872974,3.0777231929279663,0.0
62,-1.9238355194837662,-22.811032200071857,-0.23365085755359183,3.0777231929279663,0.0
63,-1.1794754946246202,-26.706850885820266,-0.28166777916371133,3.0777231929279663,0.0
64,-0.20419718037102982,-5.128002020322442,-0.14688096719282429,3.0777231929279663,0.0
