asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
IMX,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.5,1.75,7.0,8.0,6,27,16,26,26,1.9077281803482955,13.825682013827478,444,2.2002505207013674,5.158439656494895,150,-0.3253004924356197,-0.8921426535001054,168,-6.544470435614769,0.9409638379234467,-0.17051721297959194,0.336,
