asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
GALA,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,4.25,4.25,5.5,7.0,7,30,15,18,52,2.8290384721765114,11.747586014105881,237,-0.7158319418743945,-1.0707321550990079,82,-0.10884891145388409,-0.17511083108598946,75,-3.0613936988304724,0.9717102754615701,-0.03847558544162941,0.184,
SAND,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,1.75,5.0,6.5,7.0,15,27,13,23,52,2.648305332267042,22.256738831131063,303,-1.4104037897697674,-4.117410631070939,132,1.2373229007465412,3.280204669250897,99,-3.1987511954265857,1.2892264961110889,0.4672130836542739,0.11,
MANA,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,1.5,3.25,8.0,9.5,13,30,9,21,52,2.190827122468416,18.556179153623155,342,-0.801265025730035,-2.406889005678603,138,1.2714911208511113,3.576340443980275,123,-3.6548959018311677,1.2362685733112824,0.5803703577571725,0.102,
ENJ,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,2.25,4.25,7.5,9.5,18,38,10,25,52,3.2458963619016,21.175248542100245,312,-2.2597012327327732,-5.2758979797003835,129,0.8822553255996618,2.0419695181887354,120,-4.227667555480519,1.153837581332775,0.271806375568564,0.078,
FLOKI,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,2.75,3.75,5.0,9.0,17,21,11,27,52,3.442425996711992,16.75681034297196,258,0.0002790728322077787,-0.045264335013073254,114,-0.6573821385695374,-1.2150408000542345,96,-4.448226479667284,0.8772385961508051,-0.19096478448554338,0.392,
PEPE,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,2.5,1.5,4.0,10.0,5,34,15,27,52,2.549778117796382,10.41384279549078,354,1.0301007107845077,1.2929066982683146,105,1.209464584744119,1.6134811044780095,102,-1.9855651901243054,1.2774943992117358,0.4743411108215901,0.072,
WIF,FAIL,binance,1H,2024-03-05,2026-01-23,16541,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,3.25,3.25,5.0,10.0,12,30,15,17,52,5.37440225932562,19.70399666699818,222,1.4589523530645834,2.1696752738289637,104,-0.1410902790505146,-0.23428910104643652,83,-3.115484455469275,0.9674844038651504,-0.026252273693450442,0.23,
RONIN,FAIL,binance,1H,2024-02-05,2026-01-23,17238,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.75,1.75,6.0,9.0,6,28,13,29,52,3.0824257355673206,16.254708185308452,306,0.16521862381350083,0.2603877762472617,126,-1.1687743671924427,-2.211211875307506,99,-4.240465862458365,0.7766428155125206,-0.379173568954559,0.178,
PIXEL,FAIL,binance,1H,2024-02-19,2026-01-23,16905,42,TRADES<50,5.0,1.5,3.5,10.0,11,36,12,22,52,3.482728933470391,7.052826968648684,267,-1.2957013573199692,-1.2292111740070166,93,6.018136756260906,2.1903371172717456,47,-0.005235849415929916,54.07154717037801,1.7279945902261444,0.0,
ILV,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,2.0,2.75,9.0,10.0,8,37,12,29,52,3.459924169637355,23.82068551059382,327,3.5630884686282243,8.408916142804967,102,1.9656519842985085,4.10930319484899,85,-2.124417717918803,1.585455129248992,0.5681199609945597,0.018,
FIL,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,5.0,2.0,5.5,8.5,7,36,9,24,52,3.6644075886065743,9.610061691169957,276,-0.818004504409357,-0.9618423317461211,117,-0.3000680241497947,-0.27641870640594535,56,-2.7763776198487022,0.9114943303283565,-0.08188718555293092,0.456,
THETA,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,2.0,4.25,5.5,10.0,10,26,11,20,52,2.0066779379315003,14.164181885308103,345,-1.622844246834188,-4.165538539214452,141,0.18365646368668162,0.3406147248491642,102,-5.117741459487535,1.0293656204899115,0.09152264058675812,0.118,
CHZ,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,4.25,4.5,7.5,8.5,5,29,9,28,52,2.640246971683408,10.770717573178912,207,0.34190158681286986,0.5047213004009787,87,0.9482205196343928,1.4629348850220714,84,-2.2826887046739297,1.2022396434773033,0.359140841672782,0.588,
CRV,SUCCESS,binance,1H,2024-01-24,2026-01-23,17520,42,,2.0,4.25,5.5,9.5,9,28,9,16,52,0.9466503847811562,6.884666779674631,361,-4.144147526548996,-9.602762326615121,126,1.7628806515991517,4.348968560216693,117,-1.545616784607251,1.3577644207169892,1.8622299002251916,0.036,
SUSHI,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,4.75,3.25,7.0,9.0,5,34,10,28,52,3.807448886077926,12.720552939937747,234,1.585872880615798,1.6575386327323915,69,1.5757085651926346,2.009856302490376,94,-2.1669427882756387,1.387374194584935,0.4138489083738641,0.02,
ONE,SUCCESS,binance,1H,2024-01-24,2026-01-23,17520,42,,2.0,4.75,6.5,9.5,18,38,9,19,52,3.9223971305930045,28.836129830173828,309,0.4114793332497662,0.9213900257839747,114,2.9150151653507774,7.285094798032121,99,-1.4997027798063667,1.7675901908785463,0.7431718585083895,0.002,
KAVA,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.75,2.25,5.5,7.0,9,28,9,21,52,2.853287374928213,17.213733262890663,345,-0.518026701462219,-1.2105125753398727,135,0.4516222990088104,0.9669499435800422,105,-2.9527840594988586,1.0882030951280675,0.15828139253592463,0.04,
ZIL,SUCCESS,binance,1H,2024-01-24,2026-01-23,17520,42,,1.5,5.0,8.0,10.0,13,26,8,25,52,1.7659389732749664,15.129077091981102,321,-0.16750958280220044,-0.5628021995054633,114,1.3250792611631559,4.008276527679722,120,-4.987637019110613,1.2535198669494807,0.7503539370365512,0.018,
