tenkan,kijun,tenkan_5,kijun_5,sharpe,total_return_pct,max_drawdown_pct,profit_factor,trades
11,34,13,22,2.176115932877586,16.093631101162643,-2.8282776468191217,1.5435805198209787,422
11,34,13,23,2.176115932877586,16.093631101162643,-2.8282776468191217,1.5435805198209787,422
11,34,14,19,1.9804826933517328,14.812936040788461,-2.861301780987413,1.4833486282187178,425
11,34,14,20,2.065206965428663,15.342886527343168,-2.8475433375687587,1.5093771498992983,422
11,34,14,21,2.065206965428663,15.342886527343168,-2.8475433375687587,1.5093771498992983,422
11,34,14,22,2.065206965428663,15.342886527343168,-2.8475433375687587,1.5093771498992983,422
11,34,14,23,2.065206965428663,15.342886527343168,-2.8475433375687587,1.5093771498992983,422
11,35,10,19,1.886132395646582,14.104051004993345,-2.875592749259459,1.4600215936831866,425
11,35,10,20,1.886132395646582,14.104051004993345,-2.875592749259459,1.4600215936831866,425
11,35,10,21,1.886132395646582,14.104051004993345,-2.875592749259459,1.4600215936831866,425
11,35,10,22,1.886132395646582,14.104051004993345,-2.875592749259459,1.4600215936831866,425
11,35,10,23,1.886132395646582,14.104051004993345,-2.875592749259459,1.4600215936831866,425
11,35,11,19,1.8858140068932687,14.102058472625156,-2.875592749259459,1.4599267145323604,425
11,35,11,20,1.8858140068932687,14.102058472625156,-2.875592749259459,1.4599267145323604,425
11,35,11,21,1.8858140068932687,14.102058472625156,-2.875592749259459,1.4599267145323604,425
11,35,11,22,1.8858140068932687,14.102058472625156,-2.875592749259459,1.4599267145323604,425
11,35,11,23,1.8858140068932687,14.102058472625156,-2.875592749259459,1.4599267145323604,425
11,35,12,19,1.9908374364796189,14.798928047862736,-2.8618188435907466,1.49120451609781,422
11,35,12,20,1.9908374364796189,14.798928047862736,-2.8618188435907466,1.49120451609781,422
11,35,12,21,1.9908374364796189,14.798928047862736,-2.8618188435907466,1.49120451609781,422
11,35,12,22,1.9908374364796189,14.798928047862736,-2.8618188435907466,1.49120451609781,422
11,35,12,23,1.9908374364796189,14.798928047862736,-2.8618188435907466,1.49120451609781,422
11,35,13,19,1.9074030117060918,14.27346723855365,-2.875444567918417,1.4657323613670028,425
11,35,13,20,1.991758378121448,14.803417725108359,-2.8615501086633355,1.4914527327868121,422
11,35,13,21,1.991758378121448,14.803417725108359,-2.8615501086633355,1.4914527327868121,422
11,35,13,22,1.991758378121448,14.803417725108359,-2.8615501086633355,1.4914527327868121,422
11,35,13,23,1.991758378121448,14.803417725108359,-2.8615501086633355,1.4914527327868121,422
11,35,14,19,1.7992408362721486,13.522722664734177,-2.895360463506824,1.4339557220990298,425
11,35,14,20,1.8823161106653126,14.052673151288886,-2.881273337649215,1.4586992474105593,422
11,35,14,21,1.8823161106653126,14.052673151288886,-2.881273337649215,1.4586992474105593,422
11,35,14,22,1.8823161106653126,14.052673151288886,-2.881273337649215,1.4586992474105593,422
11,35,14,23,1.8823161106653126,14.052673151288886,-2.881273337649215,1.4586992474105593,422
11,36,10,19,1.8852173768221747,14.098719090350853,-2.875733243708445,1.4597677295799738,425
11,36,10,20,1.8852173768221747,14.098719090350853,-2.875733243708445,1.4597677295799738,425
11,36,10,21,1.8852173768221747,14.098719090350853,-2.875733243708445,1.4597677295799738,425
11,36,10,22,1.8852173768221747,14.098719090350853,-2.875733243708445,1.4597677295799738,425
11,36,10,23,1.8852173768221747,14.098719090350853,-2.875733243708445,1.4597677295799738,425
11,36,11,19,1.884899058130736,14.096726557982663,-2.875733243708445,1.4596728834198023,425
11,36,11,20,1.884899058130736,14.096726557982663,-2.875733243708445,1.4596728834198023,425
11,36,11,21,1.884899058130736,14.096726557982663,-2.875733243708445,1.4596728834198023,425
11,36,11,22,1.884899058130736,14.096726557982663,-2.875733243708445,1.4596728834198023,425
11,36,11,23,1.884899058130736,14.096726557982663,-2.875733243708445,1.4596728834198023,425
11,36,12,19,1.9899035504859193,14.793596133220245,-2.861957995311726,1.4909406548342388,422
11,36,12,20,1.9899035504859193,14.793596133220245,-2.861957995311726,1.4909406548342388,422
11,36,12,21,1.9899035504859193,14.793596133220245,-2.861957995311726,1.4909406548342388,422
11,36,12,22,1.9899035504859193,14.793596133220245,-2.861957995311726,1.4909406548342388,422
11,36,12,23,1.9899035504859193,14.793596133220245,-2.861957995311726,1.4909406548342388,422
11,36,13,19,1.9064859893780524,14.268135323911157,-2.875585047887874,1.4654774030123439,425
11,36,13,20,1.9908242084374417,14.798085810465867,-2.861689234251219,1.4911887743340637,422
11,36,13,21,1.9908242084374417,14.798085810465867,-2.861689234251219,1.4911887743340637,422
11,36,13,22,1.9908242084374417,14.798085810465867,-2.861689234251219,1.4911887743340637,422
11,36,13,23,1.9908242084374417,14.798085810465867,-2.861689234251219,1.4911887743340637,422
11,36,14,19,1.7983420040103024,13.517390750091685,-2.8955028962474927,1.4337104060826131,425
11,36,14,20,1.8814006578980038,14.047341236646416,-2.881414387739467,1.4584454177021011,422
11,36,14,21,1.8814006578980038,14.047341236646416,-2.881414387739467,1.4584454177021011,422
11,36,14,22,1.8814006578980038,14.047341236646416,-2.881414387739467,1.4584454177021011,422
11,36,14,23,1.8814006578980038,14.047341236646416,-2.881414387739467,1.4584454177021011,422
12,32,10,19,2.1335688398599166,15.681004358983675,-2.8486002467665084,1.5391804680353773,416
12,32,10,20,2.1335688398599166,15.681004358983675,-2.8486002467665084,1.5391804680353773,416
12,32,10,21,2.1335688398599166,15.681004358983675,-2.8486002467665084,1.5391804680353773,416
12,32,10,22,2.1335688398599166,15.681004358983675,-2.8486002467665084,1.5391804680353773,416
12,32,10,23,2.1335688398599166,15.681004358983675,-2.8486002467665084,1.5391804680353773,416
12,32,11,19,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,32,11,20,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,32,11,21,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,32,11,22,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,32,11,23,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,32,12,19,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,32,12,20,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,32,12,21,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,32,12,22,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,32,12,23,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,32,13,19,2.0479173216842983,15.153551017306398,-2.8621000918428563,1.5118655513461616,419
12,32,13,20,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
12,32,13,21,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
12,32,13,22,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
12,32,13,23,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
12,32,14,19,1.937672032509912,14.402806443486927,-2.8818309292113264,1.478201148324121,419
12,32,14,20,2.0226292657885674,14.932756930041657,-2.867874832018036,1.504602438155922,416
12,32,14,21,2.0226292657885674,14.932756930041657,-2.867874832018036,1.504602438155922,416
12,32,14,22,2.0226292657885674,14.932756930041657,-2.867874832018036,1.504602438155922,416
12,32,14,23,2.0226292657885674,14.932756930041657,-2.867874832018036,1.504602438155922,416
12,33,10,19,2.1335688398599166,15.681004358983675,-2.8486002467665084,1.5391804680353773,416
12,33,10,20,2.1335688398599166,15.681004358983675,-2.8486002467665084,1.5391804680353773,416
12,33,10,21,2.1335688398599166,15.681004358983675,-2.8486002467665084,1.5391804680353773,416
12,33,10,22,2.1335688398599166,15.681004358983675,-2.8486002467665084,1.5391804680353773,416
12,33,10,23,2.1335688398599166,15.681004358983675,-2.8486002467665084,1.5391804680353773,416
12,33,11,19,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,33,11,20,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,33,11,21,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,33,11,22,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,33,11,23,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,33,12,19,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,33,12,20,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,33,12,21,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,33,12,22,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,33,12,23,2.1332361525178385,15.679011826615508,-2.8486002467665084,1.5390750231664603,416
12,33,13,19,2.0479173216842983,15.153551017306398,-2.8621000918428563,1.5118655513461616,419
12,33,13,20,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
12,33,13,21,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
12,33,13,22,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
12,33,13,23,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
12,33,14,19,1.937672032509912,14.402806443486927,-2.8818309292113264,1.478201148324121,419
12,33,14,20,2.0226292657885674,14.932756930041657,-2.867874832018036,1.504602438155922,416
12,33,14,21,2.0226292657885674,14.932756930041657,-2.867874832018036,1.504602438155922,416
12,33,14,22,2.0226292657885674,14.932756930041657,-2.867874832018036,1.504602438155922,416
12,33,14,23,2.0226292657885674,14.932756930041657,-2.867874832018036,1.504602438155922,416
12,34,10,19,2.134533127330826,15.686336273626168,-2.8484623909214357,1.539462704183276,416
12,34,10,20,2.134533127330826,15.686336273626168,-2.8484623909214357,1.539462704183276,416
12,34,10,21,2.134533127330826,15.686336273626168,-2.8484623909214357,1.539462704183276,416
12,34,10,22,2.134533127330826,15.686336273626168,-2.8484623909214357,1.539462704183276,416
12,34,10,23,2.134533127330826,15.686336273626168,-2.8484623909214357,1.539462704183276,416
12,34,11,19,2.1342003632531816,15.684343741257978,-2.8484623909214357,1.5393572206417498,416
12,34,11,20,2.1342003632531816,15.684343741257978,-2.8484623909214357,1.5393572206417498,416
12,34,11,21,2.1342003632531816,15.684343741257978,-2.8484623909214357,1.5393572206417498,416
12,34,11,22,2.1342003632531816,15.684343741257978,-2.8484623909214357,1.5393572206417498,416
12,34,11,23,2.1342003632531816,15.684343741257978,-2.8484623909214357,1.5393572206417498,416
12,34,12,19,2.1342003632531816,15.684343741257978,-2.8484623909214357,1.5393572206417498,416
12,34,12,20,2.1342003632531816,15.684343741257978,-2.8484623909214357,1.5393572206417498,416
12,34,12,21,2.1342003632531816,15.684343741257978,-2.8484623909214357,1.5393572206417498,416
12,34,12,22,2.1342003632531816,15.684343741257978,-2.8484623909214357,1.5393572206417498,416
12,34,12,23,2.1342003632531816,15.684343741257978,-2.8484623909214357,1.5393572206417498,416
12,34,13,19,2.048863946593383,15.158882931948892,-2.8619609263040857,1.5121378942552903,419
12,34,13,20,2.135159448242241,15.6888334185036,-2.8481961584602034,1.5396244574960567,416
12,34,13,21,2.135159448242241,15.6888334185036,-2.8481961584602034,1.5396244574960567,416
12,34,13,22,2.135159448242241,15.6888334185036,-2.8481961584602034,1.5396244574960567,416
12,34,13,23,2.135159448242241,15.6888334185036,-2.8481961584602034,1.5396244574960567,416
12,34,14,19,1.9385995531038296,14.408138358129396,-2.881689838338297,1.4784628804928974,419
12,34,14,20,2.023574116994088,14.938088844684128,-2.8677351043494115,1.5048735775080333,416
12,34,14,21,2.023574116994088,14.938088844684128,-2.8677351043494115,1.5048735775080333,416
12,34,14,22,2.023574116994088,14.938088844684128,-2.8677351043494115,1.5048735775080333,416
12,34,14,23,2.023574116994088,14.938088844684128,-2.8677351043494115,1.5048735775080333,416
12,35,10,19,1.949275475623402,14.396122897571884,-2.882214296474761,1.4864747352205345,416
12,35,10,20,1.949275475623402,14.396122897571884,-2.882214296474761,1.4864747352205345,416
12,35,10,21,1.949275475623402,14.396122897571884,-2.882214296474761,1.4864747352205345,416
12,35,10,22,1.949275475623402,14.396122897571884,-2.882214296474761,1.4864747352205345,416
12,35,10,23,1.949275475623402,14.396122897571884,-2.882214296474761,1.4864747352205345,416
12,35,11,19,1.9489500449638142,14.394130365203672,-2.882214296474761,1.4863746549613766,416
12,35,11,20,1.9489500449638142,14.394130365203672,-2.882214296474761,1.4863746549613766,416
12,35,11,21,1.9489500449638142,14.394130365203672,-2.882214296474761,1.4863746549613766,416
12,35,11,22,1.9489500449638142,14.394130365203672,-2.882214296474761,1.4863746549613766,416
12,35,11,23,1.9489500449638142,14.394130365203672,-2.882214296474761,1.4863746549613766,416
12,35,12,19,1.9489500449638142,14.394130365203672,-2.882214296474761,1.4863746549613766,416
12,35,12,20,1.9489500449638142,14.394130365203672,-2.882214296474761,1.4863746549613766,416
12,35,12,21,1.9489500449638142,14.394130365203672,-2.882214296474761,1.4863746549613766,416
12,35,12,22,1.9489500449638142,14.394130365203672,-2.882214296474761,1.4863746549613766,416
12,35,12,23,1.9489500449638142,14.394130365203672,-2.882214296474761,1.4863746549613766,416
12,35,13,19,1.8652718691218313,13.868669555894586,-2.89603539595944,1.4605349047205969,419
12,35,13,20,1.9498756041152132,14.398620042449295,-2.8819417176700335,1.4866263511144686,416
12,35,13,21,1.9498756041152132,14.398620042449295,-2.8819417176700335,1.4866263511144686,416
12,35,13,22,1.9498756041152132,14.398620042449295,-2.8819417176700335,1.4866263511144686,416
12,35,13,23,1.9498756041152132,14.398620042449295,-2.8819417176700335,1.4866263511144686,416
12,35,14,19,1.756488487767427,13.117924982075113,-2.9162385471087515,1.4282924353810451,419
12,35,14,20,1.8397904259213476,13.647875468629822,-2.9019480291145094,1.4533752648682312,416
12,35,14,21,1.8397904259213476,13.647875468629822,-2.9019480291145094,1.4533752648682312,416
12,35,14,22,1.8397904259213476,13.647875468629822,-2.9019480291145094,1.4533752648682312,416
12,35,14,23,1.8397904259213476,13.647875468629822,-2.9019480291145094,1.4533752648682312,416
12,36,10,19,1.9483364524688287,14.390790982929392,-2.8823554387098715,1.4862069557844204,416
12,36,10,20,1.9483364524688287,14.390790982929392,-2.8823554387098715,1.4862069557844204,416
12,36,10,21,1.9483364524688287,14.390790982929392,-2.8823554387098715,1.4862069557844204,416
12,36,10,22,1.9483364524688287,14.390790982929392,-2.8823554387098715,1.4862069557844204,416
12,36,10,23,1.9483364524688287,14.390790982929392,-2.8823554387098715,1.4862069557844204,416
12,36,11,19,1.9480110962526103,14.388798450561179,-2.8823554387098715,1.4861069115785082,416
12,36,11,20,1.9480110962526103,14.388798450561179,-2.8823554387098715,1.4861069115785082,416
12,36,11,21,1.9480110962526103,14.388798450561179,-2.8823554387098715,1.4861069115785082,416
12,36,11,22,1.9480110962526103,14.388798450561179,-2.8823554387098715,1.4861069115785082,416
12,36,11,23,1.9480110962526103,14.388798450561179,-2.8823554387098715,1.4861069115785082,416
12,36,12,19,1.9480110962526103,14.388798450561179,-2.8823554387098715,1.4861069115785082,416
12,36,12,20,1.9480110962526103,14.388798450561179,-2.8823554387098715,1.4861069115785082,416
12,36,12,21,1.9480110962526103,14.388798450561179,-2.8823554387098715,1.4861069115785082,416
12,36,12,22,1.9480110962526103,14.388798450561179,-2.8823554387098715,1.4861069115785082,416
12,36,12,23,1.9480110962526103,14.388798450561179,-2.8823554387098715,1.4861069115785082,416
12,36,13,19,1.8643501243203764,13.863337641252116,-2.8961778951139716,1.4602763538572843,419
12,36,13,20,1.9489363631595746,14.393288127806802,-2.882082833209343,1.4863585073670897,416
12,36,13,21,1.9489363631595746,14.393288127806802,-2.882082833209343,1.4863585073670897,416
12,36,13,22,1.9489363631595746,14.393288127806802,-2.882082833209343,1.4863585073670897,416
12,36,13,23,1.9489363631595746,14.393288127806802,-2.882082833209343,1.4863585073670897,416
12,36,14,19,1.7555854611755375,13.11259306743262,-2.91638304143621,1.4280438360314138,419
12,36,14,20,1.8388704497964123,13.642543553987352,-2.902091110738536,1.4531178836766268,416
12,36,14,21,1.8388704497964123,13.642543553987352,-2.902091110738536,1.4531178836766268,416
12,36,14,22,1.8388704497964123,13.642543553987352,-2.902091110738536,1.4531178836766268,416
12,36,14,23,1.8388704497964123,13.642543553987352,-2.902091110738536,1.4531178836766268,416
13,32,10,19,2.1345277224675074,15.685494036229297,-2.8483339885363668,1.5394476372330326,416
13,32,10,20,2.1345277224675074,15.685494036229297,-2.8483339885363668,1.5394476372330326,416
13,32,10,21,2.1345277224675074,15.685494036229297,-2.8483339885363668,1.5394476372330326,416
13,32,10,22,2.1345277224675074,15.685494036229297,-2.8483339885363668,1.5394476372330326,416
13,32,10,23,2.1345277224675074,15.685494036229297,-2.8483339885363668,1.5394476372330326,416
13,32,11,19,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,11,20,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,11,21,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,11,22,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,11,23,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,12,19,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,12,20,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,12,21,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,12,22,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,12,23,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,13,19,2.0479173216842983,15.153551017306398,-2.8621000918428563,1.5118655513461616,419
13,32,13,20,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,13,21,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,13,22,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,32,13,23,2.1369860991515295,15.700260563588309,-2.8483339885363668,1.5402298321663972,416
13,32,14,19,1.940376429849014,14.419565503214105,-2.8818309292113264,1.4790241266497812,419
13,32,14,20,2.0253776841162883,14.949515989768813,-2.867874832018036,1.5054550017359105,416
13,32,14,21,2.0253776841162883,14.949515989768813,-2.867874832018036,1.5054550017359105,416
13,32,14,22,2.0253776841162883,14.949515989768813,-2.867874832018036,1.5054550017359105,416
13,32,14,23,2.0253776841162883,14.949515989768813,-2.867874832018036,1.5054550017359105,416
13,33,10,19,2.1345277224675074,15.685494036229297,-2.8483339885363668,1.5394476372330326,416
13,33,10,20,2.1345277224675074,15.685494036229297,-2.8483339885363668,1.5394476372330326,416
13,33,10,21,2.1345277224675074,15.685494036229297,-2.8483339885363668,1.5394476372330326,416
13,33,10,22,2.1345277224675074,15.685494036229297,-2.8483339885363668,1.5394476372330326,416
13,33,10,23,2.1345277224675074,15.685494036229297,-2.8483339885363668,1.5394476372330326,416
13,33,11,19,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,11,20,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,11,21,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,11,22,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,11,23,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,12,19,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,12,20,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,12,21,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,12,22,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,12,23,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,13,19,2.0479173216842983,15.153551017306398,-2.8621000918428563,1.5118655513461616,419
13,33,13,20,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,13,21,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,13,22,2.13419493558051,15.683501503861109,-2.8483339885363668,1.5393421520063968,416
13,33,13,23,2.1369860991515295,15.700260563588309,-2.8483339885363668,1.5402298321663972,416
13,33,14,19,1.940376429849014,14.419565503214105,-2.8818309292113264,1.4790241266497812,419
13,33,14,20,2.0253776841162883,14.949515989768813,-2.867874832018036,1.5054550017359105,416
13,33,14,21,2.0253776841162883,14.949515989768813,-2.867874832018036,1.5054550017359105,416
13,33,14,22,2.0253776841162883,14.949515989768813,-2.867874832018036,1.5054550017359105,416
13,33,14,23,2.0253776841162883,14.949515989768813,-2.867874832018036,1.5054550017359105,416
13,34,10,19,2.1354923119166385,15.69082595087179,-2.8481961584602034,1.5397299814181962,416
13,34,10,20,2.1354923119166385,15.69082595087179,-2.8481961584602034,1.5397299814181962,416
13,34,10,21,2.1354923119166385,15.69082595087179,-2.8481961584602034,1.5397299814181962,416
13,34,10,22,2.1354923119166385,15.69082595087179,-2.8481961584602034,1.5397299814181962,416
13,34,10,23,2.1354923119166385,15.69082595087179,-2.8481961584602034,1.5397299814181962,416
13,34,11,19,2.135159448242241,15.6888334185036,-2.8481961584602034,1.5396244574960567,416
13,34,11,20,2.135159448242241,15.6888334185036,-2.8481961584602034,1.5396244574960567,416
