regime,trades,net_pnl,return_pct,pct_of_total_pnl,avg_pnl_per_trade,pnl_mismatch_pct
CRASH,6,-101.36221921551116,-1.0136221921551116,-2.7905867791343293,-16.893703202585193,0.0
HIGH_VOL,3,167.56702976116418,1.6756702976116418,4.6132606555910565,55.855676587054724,0.0
BEAR,39,252.9447077615853,2.529447077615853,6.9637796290815634,6.485761737476547,0.0
BULL,66,227.11366986145455,2.271136698614545,6.252629523911097,3.4411162100220385,0.0
SIDEWAYS,201,2116.457416321899,21.16457416321899,58.26784506396137,10.529638887173627,0.0
RECOVERY,36,-409.0375725872964,-4.090375725872964,-11.26114691514799,-11.362154794091566,0.0
OTHER,195,1378.6074947132909,13.78607494713291,37.954218821737236,7.069782024170722,0.0
