asset,cluster,individual_sharpe,cluster_avg_sharpe,param_distance
DOT,cluster_0,3.540083245334296,4.125323123440214,10.040542814011602
SHIB,cluster_0,4.710563001546132,4.125323123440214,8.989577298182601
NEAR,cluster_1,3.250942006469778,3.250942006469778,0.0
