fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,21.70662207391425,1.933257729248,-7.233382452848314,1.51338455042311,383,Base,42.0,37.0
10.0,5.0,18.424394240020337,1.6346506601063644,-7.791559255573177,1.41573814954003,383,Stress1,42.0,37.0
