entry_time,exit_time,direction,entry_price,exit_price,size,notional,quantity,gross_pnl,costs,net_pnl,exit_reason,tp_multiple,pnl
2025-09-05 07:00:00+00:00,2025-09-05 14:00:00+00:00,1,112946.7,111277.05694823134,0.3,3000.0,0.026561200991264022,-44.347724681694636,4.2,-48.54772468169464,stop,6.0,-48.54772468169464
2025-09-05 07:00:00+00:00,2025-09-05 14:00:00+00:00,1,112946.7,111277.05694823134,0.2,2000.0,0.017707467327509347,-29.565149787796422,2.8,-32.36514978779642,stop,10.0,-32.36514978779642
2025-09-06 06:00:00+00:00,2025-09-08 13:00:00+00:00,-1,110753.6,112242.26784037024,0.5,5000.0,0.04514525938660233,-67.20629579400754,7.0,-74.20629579400754,stop,2.0,-74.20629579400754
2025-09-06 06:00:00+00:00,2025-09-08 13:00:00+00:00,-1,110753.6,112242.26784037024,0.3,3000.0,0.027087155631961398,-40.32377747640453,4.2,-44.52377747640453,stop,6.0,-44.52377747640453
2025-09-06 06:00:00+00:00,2025-09-08 13:00:00+00:00,-1,110753.6,112242.26784037024,0.2,2000.0,0.018058103754640932,-26.88251831760302,2.8,-29.68251831760302,stop,10.0,-29.68251831760302
2025-09-09 15:00:00+00:00,2025-09-10 07:00:00+00:00,-1,110873.2,112515.45063115856,0.5,5000.0,0.04509656075589051,-74.05985536444155,7.0,-81.05985536444155,stop,2.0,-81.05985536444155
2025-09-09 15:00:00+00:00,2025-09-10 07:00:00+00:00,-1,110873.2,112515.45063115856,0.3,3000.0,0.02705793645353431,-44.435913218664936,4.2,-48.63591321866494,stop,6.0,-48.63591321866494
2025-09-09 15:00:00+00:00,2025-09-10 07:00:00+00:00,-1,110873.2,112515.45063115856,0.2,2000.0,0.018038624302356206,-29.623942145776624,2.8,-32.42394214577662,stop,10.0,-32.42394214577662
2025-09-10 12:00:00+00:00,2025-09-11 03:00:00+00:00,1,113420.4,114401.55926265413,0.5,5000.0,0.04408378034286601,43.25320941621343,7.0,36.25320941621343,tp1,2.0,36.25320941621343
2025-09-10 12:00:00+00:00,2025-09-11 12:00:00+00:00,1,113420.4,113420.4,0.3,3000.0,0.026450268205719607,0.0,4.2,-4.2,stop,6.0,-4.2
2025-09-10 12:00:00+00:00,2025-09-11 12:00:00+00:00,1,113420.4,113420.4,0.2,2000.0,0.017633512137146406,0.0,2.8,-2.8,stop,10.0,-2.8
2025-09-14 23:00:00+00:00,2025-09-15 05:00:00+00:00,-1,115272.6,116281.90834228387,0.5,5000.0,0.043375442212633356,-43.77919567546269,7.0,-50.77919567546269,stop,2.0,-50.77919567546269
2025-09-14 23:00:00+00:00,2025-09-15 05:00:00+00:00,-1,115272.6,116281.90834228387,0.3,3000.0,0.026025265327580014,-26.267517405277612,4.2,-30.46751740527761,stop,6.0,-30.46751740527761
2025-09-14 23:00:00+00:00,2025-09-15 05:00:00+00:00,-1,115272.6,116281.90834228387,0.2,2000.0,0.01735017688505334,-17.511678270185076,2.8,-20.311678270185077,stop,10.0,-20.311678270185077
2025-09-16 17:00:00+00:00,2025-09-17 18:00:00+00:00,1,116456.2,115022.36623830459,0.5,5000.0,0.042934596869896154,-61.561074536839115,7.0,-68.56107453683912,stop,2.0,-68.56107453683912
2025-09-16 17:00:00+00:00,2025-09-17 18:00:00+00:00,1,116456.2,115022.36623830459,0.3,3000.0,0.02576075812193769,-36.936644722103466,4.2,-41.13664472210347,stop,6.0,-41.13664472210347
2025-09-16 17:00:00+00:00,2025-09-17 18:00:00+00:00,1,116456.2,115022.36623830459,0.2,2000.0,0.01717383874795846,-24.624429814735645,2.8,-27.424429814735646,stop,10.0,-27.424429814735646
2025-09-18 03:00:00+00:00,2025-09-19 15:00:00+00:00,1,117582.0,115753.34434491939,0.5,5000.0,0.04252351550407375,-77.76086710043258,7.0,-84.76086710043258,stop,2.0,-84.76086710043258
2025-09-18 03:00:00+00:00,2025-09-19 15:00:00+00:00,1,117582.0,115753.34434491939,0.3,3000.0,0.02551410930244425,-46.65652026025954,4.2,-50.85652026025954,stop,6.0,-50.85652026025954
2025-09-18 03:00:00+00:00,2025-09-19 15:00:00+00:00,1,117582.0,115753.34434491939,0.2,2000.0,0.017009406201629503,-31.104346840173033,2.8,-33.904346840173034,stop,10.0,-33.904346840173034
2025-09-28 22:00:00+00:00,2025-09-29 13:00:00+00:00,1,111937.9,112621.84701511778,0.5,5000.0,0.044667623744951444,30.550287932763663,7.0,23.550287932763663,tp1,2.0,23.550287932763663
2025-09-28 22:00:00+00:00,2025-09-29 14:00:00+00:00,1,111937.9,113989.74104535335,0.3,3000.0,0.026800574246970868,54.99051827897499,4.2,50.790518278974986,tp2,6.0,50.790518278974986
2025-09-28 22:00:00+00:00,2025-10-01 08:00:00+00:00,1,111937.9,115357.63507558893,0.2,2000.0,0.017867049497980576,61.100575865527844,2.8,58.30057586552785,tp3,10.0,58.30057586552785
2025-10-07 14:00:00+00:00,2025-10-07 15:00:00+00:00,-1,122735.4,121322.84359154674,0.5,5000.0,0.04073804297700582,57.54478367501358,7.0,50.54478367501358,tp1,2.0,50.54478367501358
2025-10-07 14:00:00+00:00,2025-10-08 08:00:00+00:00,-1,122735.4,122735.4,0.3,3000.0,0.024442825786203493,-0.0,4.2,-4.2,stop,6.0,-4.2
2025-10-07 14:00:00+00:00,2025-10-08 08:00:00+00:00,-1,122735.4,122735.4,0.2,2000.0,0.01629521719080233,-0.0,2.8,-2.8,stop,10.0,-2.8
2025-10-13 02:00:00+00:00,2025-10-14 05:00:00+00:00,1,115332.3,112436.94068995623,0.5,5000.0,0.043352989578808364,-125.52248199523342,7.0,-132.52248199523342,stop,2.0,-132.52248199523342
2025-10-13 02:00:00+00:00,2025-10-14 05:00:00+00:00,1,115332.3,112436.94068995623,0.3,3000.0,0.026011793747285017,-75.31348919714004,4.2,-79.51348919714005,stop,6.0,-79.51348919714005
2025-10-13 02:00:00+00:00,2025-10-14 05:00:00+00:00,1,115332.3,112436.94068995623,0.2,2000.0,0.017341195831523347,-50.20899279809337,2.8,-53.00899279809337,stop,10.0,-53.00899279809337
2025-10-19 14:00:00+00:00,2025-10-20 03:00:00+00:00,1,108421.2,109633.76131736168,0.5,5000.0,0.04611644217182618,55.91901387190364,7.0,48.91901387190364,tp1,2.0,48.91901387190364
2025-10-19 14:00:00+00:00,2025-10-21 04:00:00+00:00,1,108421.2,108421.2,0.3,3000.0,0.027669865303095707,0.0,4.2,-4.2,stop,6.0,-4.2
2025-10-19 14:00:00+00:00,2025-10-21 04:00:00+00:00,1,108421.2,108421.2,0.2,2000.0,0.01844657686873047,0.0,2.8,-2.8,stop,10.0,-2.8
2025-10-21 14:00:00+00:00,2025-10-21 22:00:00+00:00,1,112199.9,109334.13724812922,0.5,5000.0,0.04456331957515114,-127.70790133818187,7.0,-134.70790133818187,stop,2.0,-134.70790133818187
2025-10-21 14:00:00+00:00,2025-10-21 22:00:00+00:00,1,112199.9,109334.13724812922,0.3,3000.0,0.026737991745090683,-76.62474080290912,4.2,-80.82474080290912,stop,6.0,-80.82474080290912
2025-10-21 14:00:00+00:00,2025-10-21 22:00:00+00:00,1,112199.9,109334.13724812922,0.2,2000.0,0.017825327830060456,-51.08316053527275,2.8,-53.883160535272744,stop,10.0,-53.883160535272744
2025-10-21 23:00:00+00:00,2025-10-24 12:00:00+00:00,-1,108300.5,111829.57226441574,0.5,5000.0,0.04616783856030212,-162.92963857118554,7.0,-169.92963857118554,stop,2.0,-169.92963857118554
2025-10-21 23:00:00+00:00,2025-10-24 12:00:00+00:00,-1,108300.5,111829.57226441574,0.3,3000.0,0.027700703136181275,-97.75778314271133,4.2,-101.95778314271134,stop,6.0,-101.95778314271134
2025-10-21 23:00:00+00:00,2025-10-24 12:00:00+00:00,-1,108300.5,111829.57226441574,0.2,2000.0,0.01846713542412085,-65.17185542847422,2.8,-67.97185542847421,stop,10.0,-67.97185542847421
2025-10-28 19:00:00+00:00,2025-10-28 21:00:00+00:00,-1,113690.4,112278.67408427471,0.5,5000.0,0.043979087064519085,62.08641695892023,7.0,55.08641695892023,tp1,2.0,55.08641695892023
2025-10-28 19:00:00+00:00,2025-10-29 18:00:00+00:00,-1,113690.4,109455.22225282414,0.3,3000.0,0.02638745223871145,111.7555505260564,4.2,107.5555505260564,tp2,6.0,107.5555505260564
2025-10-28 19:00:00+00:00,2025-10-30 19:00:00+00:00,-1,113690.4,106631.77042137357,0.2,2000.0,0.017591634825807632,124.17283391784045,2.8,121.37283391784045,tp3,10.0,121.37283391784045
2025-11-02 04:00:00+00:00,2025-11-02 22:00:00+00:00,1,110670.8,109557.67487834388,0.5,5000.0,0.0451790354818073,-50.289919366992976,7.0,-57.289919366992976,stop,2.0,-57.289919366992976
2025-11-02 04:00:00+00:00,2025-11-02 22:00:00+00:00,1,110670.8,109557.67487834388,0.3,3000.0,0.027107421289084385,-30.17395162019579,4.2,-34.37395162019579,stop,6.0,-34.37395162019579
2025-11-02 04:00:00+00:00,2025-11-02 22:00:00+00:00,1,110670.8,109557.67487834388,0.2,2000.0,0.01807161419272292,-20.11596774679719,2.8,-22.91596774679719,stop,10.0,-22.91596774679719
2025-11-03 02:00:00+00:00,2025-11-03 03:00:00+00:00,-1,109031.3,107980.27206222602,0.5,5000.0,0.04585839112254921,48.19845025116544,7.0,41.19845025116544,tp1,2.0,41.19845025116544
2025-11-03 02:00:00+00:00,2025-11-03 15:00:00+00:00,-1,109031.3,105878.21618667808,0.3,3000.0,0.027515034673529528,86.7572104520974,4.2,82.5572104520974,tp2,6.0,82.5572104520974
2025-11-03 02:00:00+00:00,2025-11-04 08:00:00+00:00,-1,109031.3,103776.16031113014,0.2,2000.0,0.018343356449019684,96.39690050233034,2.8,93.59690050233034,tp3,10.0,93.59690050233034
2025-11-09 15:00:00+00:00,2025-11-09 20:00:00+00:00,1,103760.6,104936.64327725627,0.5,5000.0,0.048187847795791466,56.67099444568861,7.0,49.67099444568861,tp1,2.0,49.67099444568861
2025-11-09 15:00:00+00:00,2025-11-11 01:00:00+00:00,1,103760.6,107288.7298317688,0.3,3000.0,0.028912708677474877,102.00779000223949,4.2,97.80779000223949,tp2,6.0,97.80779000223949
2025-11-09 15:00:00+00:00,2025-11-11 06:00:00+00:00,1,103760.6,104936.64327725627,0.2,2000.0,0.019275139118316586,22.668397778275445,2.8,19.868397778275444,stop,10.0,19.868397778275444
2025-11-11 15:00:00+00:00,2025-11-12 15:00:00+00:00,-1,103462.9,101966.35893771122,0.5,5000.0,0.04832650157689375,72.3225940065846,7.0,65.3225940065846,tp1,2.0,65.3225940065846
2025-11-11 15:00:00+00:00,2025-11-13 06:00:00+00:00,-1,103462.9,103462.9,0.3,3000.0,0.02899590094613625,-0.0,4.2,-4.2,stop,6.0,-4.2
2025-11-11 15:00:00+00:00,2025-11-13 06:00:00+00:00,-1,103462.9,103462.9,0.2,2000.0,0.019330600630757498,-0.0,2.8,-2.8,stop,10.0,-2.8
2025-11-23 15:00:00+00:00,2025-11-24 17:00:00+00:00,1,87081.6,88374.90273799219,0.5,5000.0,0.05741741079631058,74.25809459129047,7.0,67.25809459129047,tp1,2.0,67.25809459129047
2025-11-23 15:00:00+00:00,2025-11-25 08:00:00+00:00,1,87081.6,87081.6,0.3,3000.0,0.03445044647778635,0.0,4.2,-4.2,stop,6.0,-4.2
2025-11-23 15:00:00+00:00,2025-11-25 08:00:00+00:00,1,87081.6,87081.6,0.2,2000.0,0.022966964318524234,0.0,2.8,-2.8,stop,10.0,-2.8
2025-11-26 09:00:00+00:00,2025-11-26 17:00:00+00:00,-1,86837.3,88754.28466714377,0.5,5000.0,0.05757894361063736,-110.37795205192756,7.0,-117.37795205192756,stop,2.0,-117.37795205192756
2025-11-26 09:00:00+00:00,2025-11-26 17:00:00+00:00,-1,86837.3,88754.28466714377,0.3,3000.0,0.03454736616638242,-66.22677123115653,4.2,-70.42677123115654,stop,6.0,-70.42677123115654
2025-11-26 09:00:00+00:00,2025-11-26 17:00:00+00:00,-1,86837.3,88754.28466714377,0.2,2000.0,0.023031577444254946,-44.151180820771025,2.8,-46.95118082077102,stop,10.0,-46.95118082077102
2025-11-29 22:00:00+00:00,2025-11-30 13:00:00+00:00,-1,90768.9,91952.9379151973,0.5,5000.0,0.05508494649599147,-65.22266520786872,7.0,-72.22266520786872,stop,2.0,-72.22266520786872
2025-11-29 22:00:00+00:00,2025-11-30 13:00:00+00:00,-1,90768.9,91952.9379151973,0.3,3000.0,0.03305096789759488,-39.13359912472123,4.2,-43.33359912472123,stop,6.0,-43.33359912472123
2025-11-29 22:00:00+00:00,2025-11-30 13:00:00+00:00,-1,90768.9,91952.9379151973,0.2,2000.0,0.02203397859839659,-26.089066083147486,2.8,-28.889066083147487,stop,10.0,-28.889066083147487
2025-12-02 18:00:00+00:00,2025-12-03 06:00:00+00:00,1,91946.4,93685.0668921513,0.5,5000.0,0.05437950806121828,94.54785027751521,7.0,87.54785027751521,tp1,2.0,87.54785027751521
2025-12-02 18:00:00+00:00,2025-12-03 14:00:00+00:00,1,91946.4,91946.4,0.3,3000.0,0.03262770483673097,0.0,4.2,-4.2,stop,6.0,-4.2
2025-12-02 18:00:00+00:00,2025-12-03 14:00:00+00:00,1,91946.4,91946.4,0.2,2000.0,0.02175180322448731,0.0,2.8,-2.8,stop,10.0,-2.8
2025-12-05 14:00:00+00:00,2025-12-05 16:00:00+00:00,-1,90292.7,89034.50937824085,0.5,5000.0,0.05537546224667111,69.67288727433923,7.0,62.67288727433923,tp1,2.0,62.67288727433923
2025-12-05 14:00:00+00:00,2025-12-07 17:00:00+00:00,-1,90292.7,90292.7,0.3,3000.0,0.033225277348002666,-0.0,4.2,-4.2,stop,6.0,-4.2
2025-12-05 14:00:00+00:00,2025-12-07 17:00:00+00:00,-1,90292.7,90292.7,0.2,2000.0,0.02215018489866844,-0.0,2.8,-2.8,stop,10.0,-2.8
2025-12-08 07:00:00+00:00,2025-12-09 05:00:00+00:00,1,91571.9,89570.33894039475,0.5,5000.0,0.05460190298552285,-109.2890427961658,7.0,-116.2890427961658,stop,2.0,-116.2890427961658
2025-12-08 07:00:00+00:00,2025-12-09 05:00:00+00:00,1,91571.9,89570.33894039475,0.3,3000.0,0.03276114179131371,-65.57342567769948,4.2,-69.77342567769948,stop,6.0,-69.77342567769948
2025-12-08 07:00:00+00:00,2025-12-09 05:00:00+00:00,1,91571.9,89570.33894039475,0.2,2000.0,0.021840761194209142,-43.71561711846632,2.8,-46.51561711846632,stop,10.0,-46.51561711846632
2025-12-11 00:00:00+00:00,2025-12-11 03:00:00+00:00,-1,91392.2,89796.99810095306,0.5,5000.0,0.05470926402909658,87.27232187467514,7.0,80.27232187467514,tp1,2.0,80.27232187467514
2025-12-11 00:00:00+00:00,2025-12-11 19:00:00+00:00,-1,91392.2,91392.2,0.3,3000.0,0.03282555841745795,-0.0,4.2,-4.2,stop,6.0,-4.2
2025-12-11 00:00:00+00:00,2025-12-11 19:00:00+00:00,-1,91392.2,91392.2,0.2,2000.0,0.021883705611638632,-0.0,2.8,-2.8,stop,10.0,-2.8
2025-12-21 09:00:00+00:00,2025-12-21 13:00:00+00:00,1,88905.1,88019.13654111607,0.5,5000.0,0.05623974327681989,-49.82635748027615,7.0,-56.82635748027615,stop,2.0,-56.82635748027615
2025-12-21 09:00:00+00:00,2025-12-21 13:00:00+00:00,1,88905.1,88019.13654111607,0.3,3000.0,0.03374384596609193,-29.895814488165687,4.2,-34.095814488165686,stop,6.0,-34.095814488165686
2025-12-21 09:00:00+00:00,2025-12-21 13:00:00+00:00,1,88905.1,88019.13654111607,0.2,2000.0,0.022495897310727955,-19.93054299211046,2.8,-22.73054299211046,stop,10.0,-22.73054299211046
2025-12-22 19:00:00+00:00,2025-12-23 14:00:00+00:00,-1,88049.0,86862.261453264,0.5,5000.0,0.0567865620279617,67.39080209519699,7.0,60.39080209519699,tp1,2.0,60.39080209519699
2025-12-22 19:00:00+00:00,2025-12-23 16:00:00+00:00,-1,88049.0,88049.0,0.3,3000.0,0.034071937216777023,-0.0,4.2,-4.2,stop,6.0,-4.2
2025-12-22 19:00:00+00:00,2025-12-23 16:00:00+00:00,-1,88049.0,88049.0,0.2,2000.0,0.02271462481118468,-0.0,2.8,-2.8,stop,10.0,-2.8
2025-12-26 02:00:00+00:00,2025-12-26 14:00:00+00:00,1,89185.8,87705.8481743798,0.5,5000.0,0.056062736444590956,-82.97014915043646,7.0,-89.97014915043646,stop,2.0,-89.97014915043646
2025-12-26 02:00:00+00:00,2025-12-26 14:00:00+00:00,1,89185.8,87705.8481743798,0.3,3000.0,0.033637641866754574,-49.782089490261875,4.2,-53.98208949026188,stop,6.0,-53.98208949026188
2025-12-26 02:00:00+00:00,2025-12-26 14:00:00+00:00,1,89185.8,87705.8481743798,0.2,2000.0,0.022425094577836382,-33.18805966017458,2.8,-35.98805966017458,stop,10.0,-35.98805966017458
2025-12-29 00:00:00+00:00,2025-12-29 02:00:00+00:00,1,88303.5,88806.62487862684,0.5,5000.0,0.056622897167156454,28.48838826472567,7.0,21.48838826472567,tp1,2.0,21.48838826472567
2025-12-29 00:00:00+00:00,2025-12-29 03:00:00+00:00,1,88303.5,89812.87463588051,0.3,3000.0,0.03397373830029387,51.27909887650571,4.2,47.079098876505704,tp2,6.0,47.079098876505704
2025-12-29 00:00:00+00:00,2025-12-29 09:00:00+00:00,1,88303.5,88806.62487862684,0.2,2000.0,0.02264915886686258,11.395355305890268,2.8,8.59535530589027,stop,10.0,8.59535530589027
2025-12-29 11:00:00+00:00,2025-12-30 14:00:00+00:00,-1,87562.6,88997.15612686881,0.5,5000.0,0.057102004737182306,-81.91603075221632,7.0,-88.91603075221632,stop,2.0,-88.91603075221632
2025-12-29 11:00:00+00:00,2025-12-30 14:00:00+00:00,-1,87562.6,88997.15612686881,0.3,3000.0,0.034261202842309386,-49.14961845132979,4.2,-53.349618451329796,stop,6.0,-53.349618451329796
2025-12-29 11:00:00+00:00,2025-12-30 14:00:00+00:00,-1,87562.6,88997.15612686881,0.2,2000.0,0.022840801894872923,-32.76641230088653,2.8,-35.566412300886526,stop,10.0,-35.566412300886526
2026-01-02 09:00:00+00:00,2026-01-02 14:00:00+00:00,1,89478.4,88551.57221894314,0.5,5000.0,0.05587940776768472,-51.790587508094376,7.0,-58.790587508094376,stop,2.0,-58.790587508094376
2026-01-02 09:00:00+00:00,2026-01-02 14:00:00+00:00,1,89478.4,88551.57221894314,0.3,3000.0,0.03352764466061083,-31.074352504856627,4.2,-35.27435250485663,stop,6.0,-35.27435250485663
2026-01-02 09:00:00+00:00,2026-01-02 14:00:00+00:00,1,89478.4,88551.57221894314,0.2,2000.0,0.022351763107073888,-20.716235003237752,2.8,-23.516235003237753,stop,10.0,-23.516235003237753
2026-01-06 17:00:00+00:00,2026-01-06 21:00:00+00:00,-1,91594.9,93361.93333809731,0.5,5000.0,0.05458819213733516,-96.45915537313306,7.0,-103.45915537313306,stop,2.0,-103.45915537313306
2026-01-06 17:00:00+00:00,2026-01-06 21:00:00+00:00,-1,91594.9,93361.93333809731,0.3,3000.0,0.032752915282401096,-57.875493223879836,4.2,-62.07549322387984,stop,6.0,-62.07549322387984
2026-01-06 17:00:00+00:00,2026-01-06 21:00:00+00:00,-1,91594.9,93361.93333809731,0.2,2000.0,0.021835276854934065,-38.58366214925323,2.8,-41.383662149253226,stop,10.0,-41.383662149253226
2026-01-13 09:00:00+00:00,2026-01-13 15:00:00+00:00,1,92278.9,93261.25764621502,0.5,5000.0,0.0541835674244058,53.22764175857228,7.0,46.22764175857228,tp1,2.0,46.22764175857228
2026-01-13 09:00:00+00:00,2026-01-13 22:00:00+00:00,1,92278.9,95225.97293864508,0.3,3000.0,0.03251014045464348,95.80975516543059,4.2,91.60975516543058,tp2,6.0,91.60975516543058
2026-01-13 09:00:00+00:00,2026-01-14 16:00:00+00:00,1,92278.9,97190.68823107512,0.2,2000.0,0.021673426969762318,106.45528351714488,2.8,103.65528351714488,tp3,10.0,103.65528351714488
2026-01-16 15:00:00+00:00,2026-01-19 00:00:00+00:00,-1,94584.0,93599.47337099374,0.5,5000.0,0.052863063520257124,52.0450937265424,7.0,45.0450937265424,tp1,2.0,45.0450937265424
