metric,mean,std,ci_lower_95,ci_upper_95
sharpe,1.862848846111937,0.9637382225673313,-0.083188869998708,3.7135468055784706
total_return,11.507382814944261,6.105111411879815,-0.48957590251415484,23.526956571539063
profit_factor,1.2388004173725464,0.13342161998027402,0.9906969553829702,1.5169908878048175
