fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,28.488260033085243,3.4849925872659866,-3.496075255215325,1.95993794620737,453,Base,48.0,43.0
10.0,5.0,24.739777992974886,3.02330635626565,-3.8693509677198423,1.7830536223456195,453,Stress1,48.0,43.0
