tenkan,kijun,tenkan_5,kijun_5,sharpe,return,max_dd,trades,mean_sharpe,std_sharpe,variance_pct
3,29,6,24,1.9695479110445155,10.276894806479376,-3.851623990705233,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,6,25,1.9695640729986272,10.276954558608775,-3.8516219551869346,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,6,26,1.9695640729986272,10.276954558608775,-3.8516219551869346,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,6,27,1.9695640729986272,10.276954558608775,-3.8516219551869346,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,6,28,2.039979717127909,10.692120480011402,-3.8516219551869346,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,7,24,1.990726470892682,10.42684722906586,-3.846545919258837,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,7,25,1.990726470892682,10.42684722906586,-3.846545919258837,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,7,26,1.9908590297764985,10.427338048776114,-3.8465292432049547,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,7,27,1.9908590297764985,10.427338048776114,-3.8465292432049547,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,7,28,2.0609378175624644,10.84250397017874,-3.8465292432049547,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,8,24,2.097072779799606,10.888015796271722,-3.5221004358410912,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,8,25,2.097072779799606,10.888015796271722,-3.5221004358410912,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,8,26,2.097209545713171,10.888506615981974,-3.522085179475143,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,8,27,2.097209545713171,10.888506615981974,-3.522085179475143,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,8,28,2.1673027656086004,11.302602047643461,-3.522118454151002,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,9,24,1.850236711055125,9.766452711810892,-3.557311147821085,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,9,25,1.850236711055125,9.766452711810892,-3.557311147821085,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,9,26,1.850236711055125,9.766452711810892,-3.557311147821085,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,9,27,1.850236711055125,9.766452711810892,-3.557311147821085,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,9,28,1.9200950514326665,10.180548143472379,-3.557345091418773,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,10,24,1.9330099747210139,10.172416651359285,-3.422158610146153,453,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,10,25,1.9330099747210139,10.172416651359285,-3.422158610146153,453,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,10,26,1.9330099747210139,10.172416651359285,-3.422158610146153,453,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,10,27,1.9330099747210139,10.172416651359285,-3.422158610146153,453,2.1064411311641105,0.11266256456932638,5.348479143448181
3,29,10,28,2.00277854465725,10.586512083020793,-3.422191187656054,453,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,6,24,1.9695479110445155,10.276894806479376,-3.851623990705233,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,6,25,1.9695640729986272,10.276954558608775,-3.8516219551869346,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,6,26,1.9695640729986272,10.276954558608775,-3.8516219551869346,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,6,27,1.9696942473127401,10.277673413670918,-3.8515974668117736,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,6,28,2.039979717127909,10.692120480011402,-3.8516219551869346,459,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,7,24,1.990726470892682,10.42684722906586,-3.846545919258837,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,7,25,1.990726470892682,10.42684722906586,-3.846545919258837,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,7,26,1.9908590297764985,10.427338048776114,-3.8465292432049547,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,7,27,1.9909886270471897,10.428056903838257,-3.846504819699903,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,7,28,2.0609378175624644,10.84250397017874,-3.8465292432049547,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,8,24,2.097072779799606,10.888015796271722,-3.5221004358410912,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,8,25,2.097072779799606,10.888015796271722,-3.5221004358410912,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,8,26,2.097209545713171,10.888506615981974,-3.522085179475143,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,8,27,2.0973400626889425,10.889225471044117,-3.52206283522416,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,8,28,2.1673027656086004,11.302602047643461,-3.522118454151002,456,2.1064411311641105,0.11266256456932638,5.348479143448181
3,30,9,24,1.850236711055125,9.766452711810892,-3.557311147821085,459,2.1064411311641105,0.11266256456932638,5.348479143448181
