fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,14.87363116024023,1.5010381412377363,-4.446072513110488,1.3150169016417341,499,Base,26.0,21.0
10.0,5.0,10.864923914800517,1.09516103931331,-5.236153428241385,1.2184028794520034,499,Stress1,26.0,21.0
