asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
BTC,FAIL,binance,1H,2024-01-23,2026-01-22,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,4.75,4.5,6.5,9.5,10,25,12,29,26,3.2377655374370375,12.398226442080084,237,0.7717553053160567,0.9159480733450298,66,-2.152251355313579,-2.878110012443047,66,-3.4995160774973333,0.5833592933743456,-0.6647335424470748,0.776,
