tenkan,kijun,tenkan_5,kijun_5,sharpe,return,max_dd,trades,mean_sharpe,std_sharpe,variance_pct
17,24,12,16,1.9821847594606503,31.082045796587245,-7.6108066780043675,558,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,12,17,2.1301008702254656,33.508118696701985,-7.464107895126859,558,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,12,18,2.1300187763038156,33.50676431403914,-7.464051666392491,558,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,12,19,2.017663218415535,31.616325229972908,-7.5779760899049915,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,12,20,2.017663218415535,31.616325229972908,-7.5779760899049915,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,13,16,2.165364231144837,34.040427382016404,-7.432508630353574,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,13,17,2.1301676221185786,33.50906597912342,-7.464051666392491,558,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,13,18,2.130115613940702,33.50826161712857,-7.464051666392491,558,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,13,19,2.165364231144837,34.040427382016404,-7.432508630353574,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,13,20,2.017663218415535,31.616325229972908,-7.5779760899049915,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,14,16,2.165364231144837,34.040427382016404,-7.432508630353574,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,14,17,2.017663218415535,31.616325229972908,-7.5779760899049915,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,14,18,2.165461204574734,34.041924685105826,-7.432508630353574,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,14,19,2.165364231144837,34.040427382016404,-7.432508630353574,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,14,20,2.017663218415535,31.616325229972908,-7.5779760899049915,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,15,16,2.0579389574286084,32.141672511718824,-7.545969379299899,552,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,15,17,2.0171676602870954,31.612732197446427,-7.578195929792598,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,15,18,2.0171676602870954,31.612732197446427,-7.578195929792598,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,15,19,2.0171676602870954,31.612732197446427,-7.578195929792598,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,15,20,2.0171676602870954,31.612732197446427,-7.578195929792598,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,16,16,2.0222780079493243,31.60739307833318,-7.578522627641904,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,16,17,1.9816959016123272,31.07845276406076,-7.611028426901112,558,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,16,18,2.0171676602870954,31.612732197446427,-7.578195929792598,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,16,19,2.0171676602870954,31.612732197446427,-7.578195929792598,555,1.9829895266065483,0.11552009599688419,5.825552502769468
17,24,16,20,2.0171676602870954,31.612732197446427,-7.578195929792598,555,1.9829895266065483,0.11552009599688419,5.825552502769468
