asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
AR,2.300699788478936,0.0,True,8.676063629321899,True,2.08901638773459,True,22.467613339170793,True,1.9088573389409704,True,1.4592552483258565e-14,True,2.491480891171582,True,True,
ARKM,0.3633798426761947,0.229,False,-889.2258093971,True,-1.3657467923834818,False,125.24678724002347,False,0.19370120639530267,False,4.5963802439093476e-14,True,-0.3857337447152277,False,False,
