metric,mean,std,ci_lower_95,ci_upper_95
sharpe,3.820875581265129,1.0083005977100332,1.8403769160679606,5.77933464465891
total_return,15.69176883236,4.127341557812507,7.520017683673249,23.647432506822998
profit_factor,1.5506205122258125,0.17648668276684942,1.2324029670199812,1.923092781962747
