asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
IMX,1.3467169991317098,0.0,True,5.718567376014897,True,0.3380243817699564,False,43.45286860727261,False,0.5968973054197656,False,0.0,True,-0.1705172129795919,False,False,
