regime,trades,net_pnl,return_pct,pct_of_total_pnl,avg_pnl_per_trade,pnl_mismatch_pct
CRASH,0,0.0,0.0,0.0,0.0,0.0
HIGH_VOL,6,23.652438435018794,0.23652438435018794,0.5449529734123685,3.9420730725031325,0.0
BEAR,27,592.3732738939228,5.923732738939228,13.648300062819976,21.939750884960105,0.0
BULL,72,1161.6729946552794,11.616729946552793,26.764984688976824,16.134347147989992,0.0
SIDEWAYS,132,240.9693365564275,2.4096933655642747,5.551941581769794,1.8255252769426324,0.0
RECOVERY,54,652.3635559304931,6.523635559304932,15.030478169381428,12.080806591305429,0.0
OTHER,216,1669.2398714619806,16.692398714619806,38.459342523639606,7.72796236787954,0.0
