fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,20.10495159291692,3.361685104744033,-2.1252409017597396,1.907346103514305,588,Base,36.0,31.0
10.0,5.0,16.510610556250583,2.7535881516014675,-2.4300153457149642,1.7206743923984138,588,Stress1,36.0,31.0
