fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,28.207796006113806,3.158431634560415,-2.8379880944176095,1.8254774744870799,441,Base,50.0,45.0
10.0,5.0,25.579343090024075,2.8638135096657606,-3.1725036423736586,1.7203351133984537,441,Stress1,50.0,45.0
