fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,20.229799491777012,2.520017075802986,-6.091380767484733,1.643711269530398,402,Base,50.0,45.0
10.0,5.0,18.21433224428408,2.264794508603834,-6.523398059786811,1.5606817029825815,402,Stress1,50.0,45.0
