asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
CAKE,FAIL,binance,1H,2024-01-22,2026-01-21,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,3.5,4.5,7.0,9.5,11,20,11,21,26,3.6286524063393295,16.620373203419135,210,-0.8628311933830564,-1.4762787060258908,93,-2.4160761179243706,-4.409226407452971,105,-5.321662873369492,0.6175906088304285,-0.665832889836303,0.918,
