asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
AXS,FAIL,binance,1H,2024-01-22,2026-01-21,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,5.0,2.25,9.0,10.0,8,37,10,21,39,2.6745252698679995,8.53460254158962,273,0.32159810665513927,0.3702702028313576,99,-0.25886936781952363,-0.27743394814202516,99,-1.4106513158911982,0.9337678401051418,-0.09679077282836818,0.686,
