metric,mean,std,ci_lower_95,ci_upper_95
sharpe,4.294040995941998,0.9450295001016793,2.4574101985503,6.147062649480671
total_return,25.63168640087511,5.918485911382189,14.264764135442249,37.295684187187305
profit_factor,1.645502451354465,0.1769460526002196,1.3266093130462455,2.0168864913009434
