metric,mean,std,ci_lower_95,ci_upper_95
sharpe,3.9166264097871464,0.9216774893641967,2.0753322128902467,5.6535952898057955
total_return,34.19013249083073,8.657340147465112,17.220302910231233,50.90139289493641
profit_factor,1.5270127365773152,0.1492191608591342,1.2488188425011928,1.8276216864294277
