trial,score,trades,total_return_pct,sharpe,max_drawdown_pct,profit_factor,valid,sl_mult,tp1_mult,tp2_mult,tp3_mult
42,1.1951168460030421,495,5.096155103506517,1.1951168460030421,-2.281183411443155,1.3430258023659913,True,5.0,1.5,4.0,10.0
43,1.923377657344247,489,9.353946380352696,1.923377657344247,-2.4699688794208363,1.5275253236798993,True,4.75,2.0,3.0,9.0
44,-0.3188003384528069,684,-3.583504519256109,-0.3188003384528069,-12.06789902581612,0.9475128787551776,True,1.5,2.0,3.0,8.5
45,0.6686485582316252,446,3.5530665209825507,0.6686485582316252,-3.749670520099546,1.1569899423656413,True,5.0,2.5,3.0,10.0
46,1.4911226746824318,513,7.967536162754119,1.4911226746824318,-2.333010800827684,1.3691679054161745,True,4.25,2.0,4.0,8.0
47,-0.20500506770136573,549,-2.7207090319158356,-0.20500506770136573,-7.0307720106891125,0.9557771321340275,True,2.25,4.0,9.5,9.0
48,1.325135695579153,516,5.819710301503145,1.325135695579153,-2.1480636351605686,1.367127316203906,True,4.75,1.5,3.0,9.5
49,0.838316330843385,557,4.73090714853126,0.838316330843385,-4.121290047615256,1.182738873224461,True,3.75,1.75,3.5,10.0
50,-0.043272553389994355,225,-0.3371595858109089,-0.043272553389994355,-5.1862251547774125,0.9836992025418908,True,4.0,4.75,12.0,9.5
51,1.6457557026279346,507,7.6691384132139495,1.6457557026279346,-2.6225570065890658,1.4545228109103134,True,4.75,1.75,3.5,9.0
52,1.7001487742235135,483,8.226134623416058,1.7001487742235135,-2.545036970861325,1.4617594900062068,True,4.75,2.0,3.5,9.0
53,1.6969720174152887,477,7.938492423736476,1.6969720174152887,-2.716432376119382,1.4727440648701917,True,5.0,2.0,4.0,8.5
54,1.1984234806087213,479,6.810241084957092,1.1984234806087213,-3.66913482616511,1.2806653372859598,True,4.5,2.5,3.0,9.5
55,1.148565635038405,468,5.954880529719331,1.148565635038405,-3.462827543956315,1.2850403511711794,True,4.75,2.25,4.5,8.0
56,1.569190068631239,497,8.175139394135034,1.569190068631239,-1.941638540601076,1.3994213588845175,True,4.25,2.0,3.5,10.0
57,0.6638421571410151,411,4.584071531938871,0.6638421571410151,-4.90677155080953,1.1487590587560905,True,4.5,4.25,4.0,8.0
58,1.3139603723100244,510,5.5526722437807985,1.3139603723100244,-2.1946689883667214,1.375358148697208,True,5.0,1.5,3.0,9.0
59,0.9838453270910102,452,4.978075301726559,0.9838453270910102,-3.415291327606551,1.244418127575924,True,4.75,2.25,4.5,9.5
60,0.945246163953829,359,5.351743131529707,0.945246163953829,-2.285332175107624,1.250821064173115,True,4.5,3.25,8.5,10.0
61,1.6969720174152887,477,7.938492423736476,1.6969720174152887,-2.716432376119382,1.4727440648701917,True,5.0,2.0,4.0,8.5
62,0.37266722041265293,435,2.197572393917202,0.37266722041265293,-4.745949470319055,1.0841455510199494,True,5.0,3.0,3.0,9.0
63,1.0045983910186969,510,4.681102241298696,1.0045983910186969,-2.8311187785835745,1.26145079728833,True,5.0,1.75,4.0,7.5
64,0.5837560729274067,464,3.176038586539587,0.5837560729274067,-4.5712807595123195,1.130635278273186,True,4.75,2.5,3.5,9.5
65,2.1463111074578567,374,10.262618677872549,2.1463111074578567,-1.4552754368006404,1.7696926967094249,True,4.5,2.0,11.0,8.5
66,0.9829925697962311,406,5.397884464995073,0.9829925697962311,-2.5812610133061353,1.2913757278397597,True,4.25,2.0,9.5,10.0
67,-0.12420551377325223,323,-0.9036341991765173,-0.12420551377325223,-6.161447055221181,0.9665124621904118,True,4.0,3.75,11.5,8.5
68,0.9814819305746725,459,4.478787136719187,0.9814819305746725,-2.2957699244671725,1.2877823279823533,True,4.5,1.5,7.5,9.5
69,1.163793273739215,389,5.989351163212442,1.163793273739215,-2.6069418289177193,1.3346012210526403,True,4.5,2.25,8.5,10.0
70,-0.11639296251689689,463,-1.3045418650894702,-0.11639296251689689,-5.633152979335188,0.9716463904587836,True,3.0,4.0,10.5,9.5
71,1.4374699713013843,420,7.472761078358703,1.4374699713013843,-2.445085978543937,1.4419014653244229,True,4.75,2.0,9.0,8.5
72,2.0313635553846,398,9.032276855307607,2.0313635553846,-1.674494613715538,1.7324800822549067,True,4.75,1.75,11.0,7.0
73,2.0331668345230214,398,9.011224223728664,2.0331668345230214,-1.6926266248221578,1.7310323976077282,True,4.75,1.75,11.0,6.5
74,1.8149387797107637,407,8.882791266000268,1.8149387797107637,-2.526003238514507,1.5932165556931757,True,4.25,1.75,11.0,7.0
75,1.8139109822209514,407,8.8474971483532,1.8139109822209514,-2.5366224627687117,1.5910526982010171,True,4.25,1.75,11.0,6.5
76,1.0008497593881838,423,4.706766195150824,1.0008497593881838,-2.7356131947860685,1.3024944465429702,True,4.25,1.5,11.0,6.5
77,0.8330594023763461,434,4.437781212596925,0.8330594023763461,-4.055642147434879,1.2199432511181652,True,4.0,1.75,10.5,6.5
78,1.0168282382130596,423,4.742060312797869,1.0168282382130596,-2.6968045485818215,1.305080019127739,True,4.25,1.5,11.0,5.5
79,-0.3772675177863689,467,-2.7108319835028705,-0.3772675177863689,-6.658394554727809,0.9168605427237434,True,3.5,2.25,10.0,7.0
80,1.2964582435974201,305,7.085463630342015,1.2964582435974201,-2.2801672993658317,1.3891847487621354,True,4.5,3.5,11.5,7.0
81,1.8078293573994377,389,8.496432181452306,1.8078293573994377,-2.554930862864535,1.6102751192277633,True,4.25,1.75,11.5,6.0
82,1.80285757010025,407,8.76514420717671,1.80285757010025,-2.5483241360418463,1.5857957869814496,True,4.25,1.75,11.0,6.0
83,0.8121287992483928,434,4.4072059319336,0.8121287992483928,-5.184644300280672,1.2122441565883058,True,3.75,1.75,11.5,5.5
84,2.231159362873313,288,7.668758472206916,2.231159362873313,-1.0093070338702104,2.162063442872194,True,4.5,1.5,12.0,6.5
85,2.231159362873313,288,7.668758472206916,2.231159362873313,-1.0093070338702104,2.162063442872194,True,4.5,1.5,12.0,6.5
86,2.231159362873313,288,7.668758472206916,2.231159362873313,-1.0093070338702104,2.162063442872194,True,4.5,1.5,12.0,6.5
87,2.198516673863437,288,7.568758472206927,2.198516673863437,-1.0091958243766186,2.1461074890923073,True,4.5,1.5,12.0,7.0
88,2.2422151870313902,288,7.75764736109581,2.2422151870313902,-1.0090846393873476,2.1747101946690326,True,4.5,1.5,12.0,7.5
89,2.2422151870313902,288,7.75764736109581,2.2422151870313902,-1.0090846393873476,2.1747101946690326,True,4.5,1.5,12.0,7.5
90,2.2422151870313902,288,7.75764736109581,2.2422151870313902,-1.0090846393873476,2.1747101946690326,True,4.5,1.5,12.0,7.5
91,2.2422151870313902,288,7.75764736109581,2.2422151870313902,-1.0090846393873476,2.1747101946690326,True,4.5,1.5,12.0,7.5
92,2.2422151870313902,288,7.75764736109581,2.2422151870313902,-1.0090846393873476,2.1747101946690326,True,4.5,1.5,12.0,7.5
93,2.2422151870313902,288,7.75764736109581,2.2422151870313902,-1.0090846393873476,2.1747101946690326,True,4.5,1.5,12.0,7.5
94,2.2422151870313902,288,7.75764736109581,2.2422151870313902,-1.0090846393873476,2.1747101946690326,True,4.5,1.5,12.0,7.5
95,2.2422151870313902,288,7.75764736109581,2.2422151870313902,-1.0090846393873476,2.1747101946690326,True,4.5,1.5,12.0,7.5
96,2.2422151870313902,288,7.75764736109581,2.2422151870313902,-1.0090846393873476,2.1747101946690326,True,4.5,1.5,12.0,7.5
97,0.8337194162226147,423,4.181315553717968,0.8337194162226147,-4.321428279150008,1.2369360600506096,True,4.0,1.5,11.5,7.5
98,2.2422151870313902,288,7.75764736109581,2.2422151870313902,-1.0090846393873476,2.1747101946690326,True,4.5,1.5,12.0,7.5
99,0.7383007639064038,297,2.884767696238799,0.7383007639064038,-4.01290519717924,1.2685530441912358,True,4.25,1.5,12.0,7.5
