asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
ICP,1.0644950073186557,0.007,True,14.0003251256151,False,-0.083188869998708,False,54.6471465698213,False,0.6431575952515908,False,1.9776530433664423e-14,True,0.5044736652829536,False,False,
