asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
ETH,1.149540085373238,0.028,True,23.517893996560936,False,0.14713909152897495,False,29.295254538902604,True,0.5940609415804979,False,1.687876891871329e-14,True,1.4307229918075317,True,False,
