metric,mean,std,ci_lower_95,ci_upper_95
sharpe,4.796249355301916,1.1340553106464413,2.6492648754493944,7.111023972200546
total_return,11.91623163955208,2.4999640200336564,6.996097855898053,16.8453675400366
profit_factor,1.6887918262750319,0.2053297947374199,1.3340271392139096,2.140767987620199
