asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
MATIC,FAIL,binance,1H,2024-01-26,2026-01-25,17441,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,4.5,5.0,7.5,8.5,11,24,12,16,52,2.5889145847916764,9.73281653882394,171,0.17707663805237306,0.22545552362120969,72,-1.4434632322543082,-1.9017964907901086,60,-3.2095538714945193,0.6924553384666069,-0.5575553711712973,0.344,
