fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,36.449254686341106,2.443962844767343,-6.374477468108298,1.5620302819205374,564,Base,35.0,30.0
10.0,5.0,29.64840289930235,1.9941333376732804,-7.246236000679462,1.4280982845415346,564,Stress1,35.0,30.0
