metric,mean,std,ci_lower_95,ci_upper_95
sharpe,4.598788936661776,1.0364867624444245,2.6045011755969076,6.630990810671254
total_return,20.798683847829704,4.552484757452173,11.91492494095582,29.557025541212468
profit_factor,1.4672300076693343,0.12544430098920928,1.2401961496703902,1.728231803975384
