asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
CAKE,FAIL,binance,1H,2024-01-22,2026-01-21,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,3.5,4.5,6.0,9.0,9,26,9,26,26,2.7990346723091473,15.636603069273258,288,0.173301918184068,0.1947129231745004,75,-1.042424509644755,-1.4820290996765628,78,-2.7643511713666302,0.8220488218127782,-0.3724228641958107,0.418,
