asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
CAKE,2.0474146691315935,0.0,True,20.69638174857003,False,1.7320263779373182,True,21.67053655005701,True,1.6544244858824173,True,0.0,True,0.7332033854502508,True,False,
