metric,mean,std,ci_lower_95,ci_upper_95
sharpe,3.236895953438684,1.0384246369470997,1.214657515887665,5.337488510740869
total_return,9.21876679481895,2.842432712068502,3.5630244116066576,14.847032127877478
profit_factor,1.4852387806932013,0.18493672755033233,1.1568658853029024,1.8938727564431272
