asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
UNI,FAIL,binance,1H,2024-01-23,2026-01-22,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,2.5,4.0,9.0,10.5,12,40,9,22,52,3.0893232341371135,17.00540829997774,210,-0.8291184617378184,-1.6645248396541357,97,0.03330943688194023,0.01930484898013951,72,-3.181165300347144,1.0026077028493088,0.010782114514230806,0.216,
