metric,mean,std,ci_lower_95,ci_upper_95
sharpe,4.170348681372868,0.9619777878882594,2.250719618113502,6.051546611380211
total_return,17.60863541813595,4.2382263162322875,9.279104495805802,26.004105447759677
profit_factor,1.7011238106995894,0.20992757604794496,1.3238717007003349,2.1483663965586413
