asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
ETH,1.0438668310942207,0.037,True,11.880444155161655,False,-0.09773027365276454,False,44.074308162652855,False,0.5882365585774638,False,0.0,True,0.5327086443605964,False,False,
