regime,trades,net_pnl,return_pct,pct_of_total_pnl,avg_pnl_per_trade,pnl_mismatch_pct
CRASH,6,9.192150642876634,0.09192150642876633,0.9940281185027193,1.5320251071461055,1.2293957941879066e-14
HIGH_VOL,3,-50.50168307142434,-0.5050168307142434,-5.461191287548211,-16.833894357141446,1.2293957941879066e-14
BEAR,15,39.99314750913052,0.3999314750913053,4.324810886591588,2.666209833942035,1.2293957941879066e-14
BULL,54,51.319802529629776,0.5131980252962978,5.549661742107246,0.9503667135116625,1.2293957941879066e-14
SIDEWAYS,45,297.2954174755492,2.972954174755492,32.14916899797665,6.6065648327899815,1.2293957941879066e-14
RECOVERY,57,245.1366059748174,2.451366059748174,26.508777834501867,4.300642210084516,1.2293957941879066e-14
OTHER,183,332.30204591539774,3.3230204591539776,35.93474370786813,1.8158581744010807,1.2293957941879066e-14
